,北京,上海,福州,廈門
2019-01-24-04,61.0,125.0,64.0,65.0
2019-01-24-05,62.0,124.0,61.0,60.0
2019-01-24-06,60.0,130.0,64.0,58.0
2019-01-24-07,64.0,135.0,65.0,64.0
2019-01-24-08,69.0,136.0,70.0,83.0
2019-01-24-09,71.0,134.0,70.0,81.0
2019-01-24-10,74.0,113.0,71.0,84.0
2019-01-24-11,76.0,92.0,69.0,68.0
2019-01-24-12,68.0,94.0,65.0,67.0
2019-01-24-13,66.0,91.0,66.0,64.0
2019-01-24-14,70.0,82.0,76.0,65.0
2019-01-24-15,68.0,86.0,75.0,76.0
2019-01-24-16,74.0,85.0,67.0,74.0
2019-01-24-17,70.0,90.0,74.0,73.0
2019-01-24-18,78.0,91.0,75.0,79.0
2019-01-24-19,84.0,85.0,77.0,78.0
2019-01-24-20,97.0,89.0,75.0,71.0
2019-01-24-21,102.0,80.0,74.0,76.0
2019-01-24-22,107.0,68.0,75.0,73.0
2019-01-24-23,96.0,65.0,77.0,68.0
2019-01-25-00,76.0,64.0,69.0,61.0
2019-01-25-01,48.0,54.0,74.0,63.0
2019-01-25-02,28.0,54.0,70.0,69.0
2019-01-25-03,28.0,46.0,78.0,76.0
2019-01-25-04,25.0,40.0,64.0,85.0
2019-01-25-05,22.0,34.0,62.0,95.0
2019-01-25-06,24.0,35.0,66.0,92.0
2019-01-25-07,26.0,34.0,68.0,89.0
2019-01-25-08,30.0,36.0,68.0,95.0
2019-01-25-09,35.0,35.0,74.0,106.0
2019-01-25-10,38.0,34.0,81.0,96.0
2019-01-25-11,38.0,28.0,74.0,95.0
2019-01-25-12,34.0,30.0,75.0,70.0
2019-01-25-13,33.0,33.0,74.0,61.0
2019-01-25-14,30.0,37.0,68.0,58.0
2019-01-25-15,29.0,35.0,55.0,64.0
2019-01-25-16,29.0,35.0,54.0,63.0
2019-01-25-17,39.0,41.0,59.0,68.0
2019-01-25-18,34.0,43.0,83.0,65.0
2019-01-25-19,40.0,62.0,97.0,59.0
2019-01-25-20,46.0,74.0,108.0,53.0
2019-01-25-21,43.0,69.0,100.0,53.0
2019-01-25-22,36.0,45.0,98.0,56.0
2019-01-25-23,34.0,37.0,95.0,61.0
2019-01-26-00,30.0,35.0,86.0,68.0
2019-01-26-01,23.0,33.0,86.0,69.0
2019-01-26-02,22.0,35.0,85.0,61.0
2019-01-26-03,20.0,35.0,68.0,68.0
2019-01-26-04,20.0,37.0,65.0,63.0
2019-01-26-05,17.0,38.0,62.0,64.0
2019-01-26-06,12.0,37.0,60.0,73.0
2019-01-26-07,18.0,31.0,59.0,71.0
2019-01-26-08,21.0,29.0,56.0,79.0
2019-01-26-09,23.0,30.0,59.0,88.0
2019-01-26-10,21.0,30.0,65.0,83.0
2019-01-26-11,22.0,31.0,72.0,82.0
2019-01-26-12,17.0,33.0,79.0,73.0
2019-01-26-13,20.0,36.0,70.0,74.0
2019-01-26-14,28.0,36.0,65.0,81.0
2019-01-26-15,33.0,32.0,73.0,87.0
2019-01-26-16,41.0,34.0,70.0,93.0
2019-01-26-17,44.0,34.0,70.0,96.0
2019-01-26-18,49.0,36.0,73.0,102.0
2019-01-26-19,60.0,36.0,69.0,91.0
2019-01-26-20,74.0,37.0,67.0,91.0
2019-01-26-21,83.0,36.0,60.0,78.0
2019-01-26-22,86.0,36.0,50.0,69.0
2019-01-26-23,92.0,33.0,52.0,72.0
2019-01-27-00,118.0,31.0,46.0,66.0
2019-01-27-01,111.0,32.0,45.0,58.0
2019-01-27-02,108.0,32.0,43.0,62.0
2019-01-27-03,91.0,31.0,40.0,56.0
2019-01-27-04,82.0,35.0,42.0,51.0
2019-01-27-05,74.0,34.0,39.0,53.0
2019-01-27-06,83.0,39.0,43.0,56.0
2019-01-27-07,86.0,41.0,47.0,53.0
2019-01-27-08,85.0,45.0,47.0,53.0
2019-01-27-09,89.0,42.0,52.0,49.0
2019-01-27-10,95.0,36.0,52.0,43.0
2019-01-27-11,96.0,36.0,50.0,43.0
2019-01-27-12,91.0,33.0,51.0,42.0
2019-01-27-13,100.0,34.0,49.0,43.0
2019-01-27-14,106.0,29.0,55.0,47.0
2019-01-27-15,110.0,25.0,56.0,49.0
2019-01-27-16,128.0,30.0,43.0,45.0
2019-01-27-17,187.0,31.0,38.0,47.0
2019-01-27-18,183.0,39.0,38.0,38.0
2019-01-27-19,160.0,45.0,41.0,36.0
2019-01-27-20,123.0,45.0,40.0,35.0
2019-01-27-21,96.0,46.0,44.0,48.0
2019-01-27-22,71.0,46.0,45.0,48.0
2019-01-27-23,46.0,39.0,45.0,36.0
2019-01-28-00,38.0,36.0,39.0,33.0
2019-01-28-01,32.0,34.0,38.0,32.0
2019-01-28-02,27.0,32.0,36.0,30.0
2019-01-28-03,29.0,30.0,29.0,30.0
2019-01-28-04,21.0,31.0,29.0,42.0
2019-01-28-05,27.0,33.0,33.0,52.0
2019-01-28-06,27.0,36.0,28.0,59.0
2019-01-28-07,31.0,42.0,32.0,65.0
2019-01-28-08,36.0,53.0,41.0,67.0
2019-01-28-09,36.0,53.0,48.0,60.0
2019-01-28-10,33.0,54.0,46.0,68.0
2019-01-28-11,29.0,55.0,41.0,41.0
2019-01-28-12,26.0,66.0,40.0,43.0
2019-01-28-13,36.0,71.0,33.0,43.0
2019-01-28-14,46.0,78.0,34.0,40.0
2019-01-28-15,47.0,85.0,43.0,39.0
2019-01-28-16,57.0,77.0,49.0,31.0
2019-01-28-17,66.0,-999.0,49.0,32.0
2019-01-28-18,82.0,76.0,42.0,32.0
2019-01-28-19,97.0,-999.0,49.0,33.0
2019-01-28-20,107.0,79.0,39.0,29.0
2019-01-28-21,132.0,79.0,37.0,31.0
2019-01-28-22,142.0,90.0,37.0,32.0
2019-01-28-23,146.0,97.0,38.0,33.0
2019-01-29-00,143.0,99.0,38.0,36.0
2019-01-29-01,132.0,105.0,39.0,41.0
2019-01-29-02,131.0,106.0,46.0,34.0
2019-01-29-03,122.0,104.0,49.0,37.0
2019-01-29-04,114.0,90.0,40.0,37.0
2019-01-29-05,112.0,84.0,48.0,39.0
2019-01-29-06,102.0,82.0,44.0,35.0
2019-01-29-07,101.0,79.0,33.0,41.0
2019-01-29-08,111.0,79.0,45.0,47.0
2019-01-29-09,121.0,80.0,41.0,49.0
2019-01-29-10,119.0,84.0,47.0,56.0
2019-01-29-11,128.0,83.0,41.0,40.0
2019-01-29-12,131.0,78.0,43.0,32.0
2019-01-29-13,132.0,74.0,45.0,33.0
2019-01-29-14,144.0,72.0,48.0,32.0
2019-01-29-15,156.0,71.0,46.0,33.0
2019-01-29-16,154.0,68.0,46.0,38.0
2019-01-29-17,152.0,66.0,45.0,37.0
2019-01-29-18,163.0,62.0,42.0,37.0
2019-01-29-19,171.0,58.0,45.0,37.0
2019-01-29-20,179.0,51.0,48.0,35.0
2019-01-29-21,176.0,43.0,56.0,37.0
2019-01-29-22,175.0,40.0,61.0,35.0
2019-01-29-23,166.0,40.0,55.0,39.0
2019-01-30-00,163.0,41.0,55.0,43.0
2019-01-30-01,152.0,40.0,51.0,58.0
2019-01-30-02,147.0,38.0,45.0,53.0
2019-01-30-03,142.0,36.0,41.0,53.0
2019-01-30-04,124.0,34.0,40.0,54.0
2019-01-30-05,111.0,35.0,39.0,50.0
2019-01-30-06,108.0,36.0,38.0,56.0
2019-01-30-07,102.0,37.0,41.0,61.0
2019-01-30-08,91.0,42.0,45.0,59.0
2019-01-30-09,82.0,48.0,50.0,66.0
2019-01-30-10,79.0,53.0,51.0,69.0
2019-01-30-11,91.0,54.0,48.0,69.0
2019-01-30-12,82.0,55.0,42.0,71.0
2019-01-30-13,68.0,63.0,41.0,60.0
2019-01-30-14,67.0,66.0,30.0,56.0
2019-01-30-15,65.0,64.0,33.0,51.0
2019-01-30-16,67.0,60.0,42.0,57.0
2019-01-30-17,56.0,56.0,49.0,57.0
2019-01-30-18,43.0,56.0,53.0,61.0
2019-01-30-19,40.0,59.0,51.0,57.0
2019-01-30-20,36.0,67.0,50.0,52.0
2019-01-30-21,26.0,77.0,54.0,48.0
2019-01-30-22,24.0,84.0,51.0,44.0
2019-01-30-23,22.0,81.0,52.0,44.0
2019-01-31-00,18.0,54.0,57.0,42.0
2019-01-31-01,12.0,35.0,57.0,49.0
2019-01-31-02,9.0,17.0,54.0,49.0
2019-01-31-03,12.0,11.0,47.0,64.0
2019-01-31-04,9.0,4.0,45.0,72.0
2019-01-31-05,11.0,3.0,46.0,88.0
2019-01-31-06,15.0,4.0,44.0,80.0
2019-01-31-07,17.0,7.0,43.0,72.0
2019-01-31-08,17.0,3.0,47.0,65.0
2019-01-31-09,19.0,12.0,51.0,49.0
2019-01-31-10,17.0,12.0,58.0,49.0
2019-01-31-11,11.0,9.0,58.0,46.0
2019-01-31-12,10.0,9.0,58.0,46.0
2019-01-31-13,6.0,9.0,43.0,42.0
2019-01-31-14,11.0,14.0,33.0,29.0
2019-01-31-15,9.0,20.0,29.0,24.0
2019-01-31-16,13.0,22.0,25.0,29.0
2019-01-31-17,16.0,26.0,31.0,50.0
2019-01-31-18,35.0,41.0,35.0,46.0
2019-01-31-19,48.0,48.0,60.0,55.0
2019-01-31-20,54.0,51.0,45.0,63.0
2019-01-31-21,65.0,51.0,32.0,83.0
2019-01-31-22,66.0,51.0,29.0,81.0
2019-01-31-23,68.0,53.0,27.0,59.0
2019-02-01-00,64.0,56.0,26.0,42.0
2019-02-01-01,59.0,61.0,24.0,41.0
2019-02-01-02,62.0,61.0,21.0,33.0
2019-02-01-03,54.0,61.0,17.0,33.0
2019-02-01-04,48.0,58.0,16.0,30.0
2019-02-01-05,49.0,56.0,14.0,28.0
2019-02-01-06,51.0,53.0,14.0,31.0
2019-02-01-07,52.0,53.0,11.0,30.0
2019-02-01-08,60.0,60.0,14.0,26.0
2019-02-01-09,77.0,63.0,15.0,27.0
2019-02-01-10,78.0,64.0,16.0,30.0
2019-02-01-11,88.0,67.0,16.0,27.0
2019-02-01-12,80.0,70.0,18.0,30.0
2019-02-01-13,83.0,75.0,16.0,32.0
2019-02-01-14,87.0,78.0,17.0,34.0
2019-02-01-15,94.0,85.0,22.0,32.0
2019-02-01-16,103.0,84.0,24.0,29.0
2019-02-01-17,103.0,83.0,26.0,33.0
2019-02-01-18,104.0,84.0,29.0,31.0
2019-02-01-19,107.0,83.0,31.0,30.0
2019-02-01-20,116.0,85.0,34.0,32.0
2019-02-01-21,116.0,83.0,34.0,34.0
2019-02-01-22,120.0,86.0,31.0,38.0
2019-02-01-23,120.0,80.0,33.0,36.0
2019-02-02-00,114.0,80.0,28.0,38.0
2019-02-02-01,115.0,-999.0,31.0,37.0
2019-02-02-02,110.0,-999.0,35.0,42.0
2019-02-02-03,109.0,75.0,31.0,36.0
2019-02-02-04,103.0,69.0,27.0,31.0
2019-02-02-05,102.0,60.0,27.0,32.0
2019-02-02-06,100.0,62.0,30.0,29.0
2019-02-02-07,101.0,60.0,33.0,34.0
2019-02-02-08,121.0,63.0,37.0,34.0
2019-02-02-09,125.0,65.0,40.0,39.0
2019-02-02-10,129.0,63.0,43.0,41.0
2019-02-02-11,148.0,61.0,45.0,45.0
2019-02-02-12,148.0,60.0,46.0,40.0
2019-02-02-13,148.0,63.0,45.0,48.0
2019-02-02-14,152.0,61.0,45.0,48.0
2019-02-02-15,156.0,62.0,43.0,47.0
2019-02-02-16,167.0,61.0,45.0,50.0
2019-02-02-17,159.0,65.0,50.0,58.0
2019-02-02-18,165.0,72.0,50.0,63.0
2019-02-02-19,169.0,77.0,57.0,66.0
2019-02-02-20,170.0,77.0,59.0,71.0
2019-02-02-21,161.0,71.0,62.0,62.0
2019-02-02-22,161.0,66.0,74.0,68.0
2019-02-02-23,158.0,62.0,80.0,73.0
2019-02-03-00,155.0,57.0,78.0,77.0
2019-02-03-01,162.0,53.0,71.0,82.0
2019-02-03-02,170.0,48.0,66.0,79.0
2019-02-03-03,180.0,40.0,66.0,78.0
2019-02-03-04,163.0,34.0,69.0,73.0
2019-02-03-05,127.0,37.0,69.0,71.0
2019-02-03-06,99.0,42.0,66.0,64.0
2019-02-03-07,77.0,51.0,65.0,67.0
2019-02-03-08,77.0,71.0,70.0,63.0
2019-02-03-09,74.0,85.0,76.0,69.0
2019-02-03-10,73.0,85.0,77.0,64.0
2019-02-03-11,97.0,66.0,79.0,68.0
2019-02-03-12,168.0,-999.0,81.0,56.0
2019-02-03-13,231.0,56.0,81.0,56.0
2019-02-03-14,223.0,54.0,87.0,53.0
2019-02-03-15,245.0,54.0,92.0,50.0
2019-02-03-16,305.0,65.0,92.0,49.0
2019-02-03-17,317.0,82.0,108.0,59.0
2019-02-03-18,245.0,94.0,125.0,57.0
2019-02-03-19,200.0,-999.0,138.0,51.0
2019-02-03-20,157.0,84.0,143.0,55.0
2019-02-03-21,127.0,95.0,135.0,56.0
2019-02-03-23,84.0,105.0,123.0,58.0
2019-02-04-00,71.0,132.0,123.0,59.0
2019-02-04-01,62.0,142.0,102.0,51.0
2019-02-04-02,56.0,153.0,104.0,47.0
2019-02-04-03,62.0,164.0,63.0,41.0
2019-02-04-04,60.0,173.0,-999.0,34.0
2019-02-04-05,63.0,178.0,-999.0,26.0
2019-02-04-06,92.0,174.0,-999.0,45.0
2019-02-04-07,112.0,158.0,-999.0,34.0
2019-02-04-08,106.0,151.0,39.0,23.0
2019-02-04-09,99.0,144.0,47.0,26.0
2019-02-04-10,95.0,136.0,39.0,30.0
2019-02-04-11,94.0,131.0,41.0,30.0
2019-02-04-12,94.0,136.0,47.0,34.0
2019-02-04-13,95.0,141.0,53.0,43.0
2019-02-04-14,102.0,142.0,49.0,35.0
2019-02-04-15,111.0,139.0,49.0,36.0
2019-02-04-16,120.0,135.0,51.0,33.0
2019-02-04-17,122.0,131.0,56.0,30.0
2019-02-04-18,125.0,131.0,63.0,34.0
2019-02-04-19,131.0,126.0,67.0,37.0
2019-02-04-20,139.0,118.0,82.0,40.0
2019-02-04-21,145.0,96.0,102.0,50.0
2019-02-04-22,147.0,73.0,96.0,76.0
2019-02-04-23,158.0,64.0,99.0,90.0
2019-02-05-00,164.0,60.0,95.0,90.0
2019-02-05-01,177.0,60.0,166.0,89.0
2019-02-05-02,237.0,63.0,165.0,113.0
2019-02-05-03,269.0,67.0,163.0,133.0
2019-02-05-04,253.0,68.0,116.0,145.0
2019-02-05-05,241.0,70.0,105.0,123.0
2019-02-05-06,212.0,69.0,123.0,126.0
2019-02-05-07,197.0,72.0,124.0,127.0
2019-02-05-08,185.0,75.0,125.0,146.0
2019-02-05-09,149.0,79.0,112.0,175.0
2019-02-05-10,127.0,78.0,100.0,168.0
2019-02-05-11,134.0,79.0,96.0,168.0
2019-02-05-12,159.0,76.0,90.0,143.0
2019-02-05-13,213.0,73.0,79.0,127.0
2019-02-05-14,245.0,73.0,70.0,128.0
2019-02-05-15,316.0,74.0,71.0,125.0
2019-02-05-16,342.0,75.0,60.0,104.0
2019-02-05-17,338.0,78.0,65.0,76.0
2019-02-05-18,311.0,74.0,70.0,73.0
2019-02-05-19,281.0,72.0,83.0,75.0
2019-02-05-20,235.0,71.0,95.0,77.0
2019-02-05-21,207.0,74.0,124.0,79.0
2019-02-05-22,215.0,71.0,115.0,141.0
2019-02-05-23,208.0,72.0,112.0,101.0
2019-02-06-00,194.0,70.0,119.0,78.0
2019-02-06-01,191.0,73.0,97.0,80.0
2019-02-06-02,185.0,69.0,95.0,92.0
2019-02-06-03,164.0,72.0,87.0,105.0
2019-02-06-04,146.0,72.0,75.0,97.0
2019-02-06-05,133.0,74.0,71.0,97.0
2019-02-06-06,132.0,78.0,63.0,87.0
2019-02-06-07,114.0,78.0,46.0,88.0
2019-02-06-08,106.0,88.0,46.0,95.0
2019-02-06-09,98.0,88.0,38.0,94.0
2019-02-06-10,90.0,90.0,57.0,98.0
2019-02-06-11,84.0,74.0,43.0,100.0
2019-02-06-12,87.0,55.0,37.0,92.0
2019-02-06-13,89.0,51.0,44.0,82.0
2019-02-06-14,90.0,-999.0,48.0,44.0
2019-02-06-15,95.0,28.0,50.0,42.0
2019-02-06-16,101.0,28.0,53.0,-999.0
2019-02-06-17,105.0,33.0,66.0,92.0
2019-02-06-18,110.0,38.0,59.0,79.0
2019-02-06-19,112.0,42.0,61.0,62.0
2019-02-06-20,112.0,49.0,66.0,62.0
2019-02-06-21,54.0,45.0,66.0,68.0
2019-02-06-22,23.0,42.0,61.0,56.0
2019-02-06-23,36.0,36.0,54.0,69.0
2019-02-07-00,46.0,-999.0,53.0,85.0
2019-02-07-01,42.0,-999.0,50.0,94.0
2019-02-07-02,28.0,11.0,-999.0,100.0
2019-02-07-03,20.0,12.0,55.0,89.0
2019-02-07-04,14.0,21.0,51.0,67.0
2019-02-07-05,11.0,20.0,58.0,83.0
2019-02-07-06,16.0,28.0,59.0,76.0
2019-02-07-07,17.0,-999.0,65.0,77.0
2019-02-07-08,18.0,16.0,66.0,75.0
2019-02-07-09,21.0,23.0,58.0,75.0
2019-02-07-10,26.0,37.0,-999.0,84.0
2019-02-07-11,34.0,46.0,66.0,77.0
2019-02-07-12,33.0,51.0,64.0,48.0
2019-02-07-13,28.0,52.0,57.0,46.0
2019-02-07-14,31.0,55.0,53.0,-999.0
2019-02-07-15,28.0,59.0,48.0,23.0
2019-02-07-16,29.0,59.0,51.0,21.0
2019-02-07-17,31.0,66.0,54.0,20.0
2019-02-07-18,36.0,66.0,56.0,23.0
2019-02-07-19,34.0,63.0,59.0,25.0
2019-02-07-20,37.0,57.0,39.0,24.0
2019-02-07-21,38.0,50.0,23.0,28.0
2019-02-07-22,40.0,37.0,19.0,26.0
2019-02-07-23,36.0,33.0,15.0,34.0
2019-02-08-00,33.0,31.0,9.0,31.0
2019-02-08-01,33.0,30.0,8.0,30.0
2019-02-08-02,29.0,26.0,8.0,25.0
2019-02-08-03,29.0,22.0,11.0,29.0
2019-02-08-04,18.0,16.0,10.0,20.0
2019-02-08-05,17.0,9.0,8.0,15.0
2019-02-08-06,-999.0,-999.0,-999.0,-999.0
2019-02-08-07,13.0,6.0,8.0,15.0
2019-02-08-08,17.0,7.0,13.0,19.0
2019-02-08-09,16.0,6.0,12.0,11.0
2019-02-08-10,18.0,10.0,11.0,16.0
2019-02-08-11,19.0,14.0,12.0,22.0
2019-02-08-12,31.0,22.0,10.0,17.0
2019-02-08-13,42.0,27.0,10.0,23.0
2019-02-08-14,66.0,31.0,9.0,26.0
2019-02-08-15,70.0,29.0,16.0,20.0
2019-02-08-16,81.0,32.0,15.0,20.0
2019-02-08-17,78.0,34.0,15.0,19.0
2019-02-08-18,82.0,33.0,17.0,21.0
2019-02-08-19,87.0,36.0,17.0,26.0
2019-02-08-20,85.0,33.0,15.0,25.0
2019-02-08-21,88.0,36.0,15.0,23.0
2019-02-08-22,79.0,32.0,18.0,17.0
2019-02-08-23,43.0,24.0,11.0,20.0
2019-02-09-00,29.0,17.0,12.0,18.0
2019-02-09-01,19.0,12.0,10.0,17.0
2019-02-09-02,19.0,10.0,9.0,22.0
2019-02-09-03,20.0,8.0,7.0,23.0
2019-02-09-04,15.0,9.0,10.0,26.0
2019-02-09-05,16.0,7.0,11.0,23.0
2019-02-09-06,21.0,5.0,13.0,21.0
2019-02-09-07,18.0,7.0,17.0,18.0
2019-02-09-08,22.0,8.0,15.0,17.0
2019-02-09-09,20.0,9.0,16.0,17.0
2019-02-09-10,15.0,10.0,16.0,20.0
2019-02-09-11,17.0,11.0,10.0,23.0
2019-02-09-12,16.0,13.0,6.0,29.0
2019-02-09-13,12.0,14.0,4.0,31.0
2019-02-09-14,10.0,15.0,-999.0,33.0
2019-02-09-15,11.0,21.0,3.0,17.0
2019-02-09-16,10.0,27.0,6.0,12.0
2019-02-09-17,13.0,32.0,7.0,8.0
2019-02-09-18,19.0,32.0,5.0,13.0
2019-02-09-19,27.0,34.0,7.0,11.0
2019-02-09-20,27.0,37.0,8.0,12.0
2019-02-09-21,29.0,41.0,8.0,12.0
2019-02-09-22,37.0,42.0,8.0,11.0
2019-02-09-23,41.0,40.0,5.0,7.0
2019-02-10-00,41.0,37.0,5.0,9.0
2019-02-10-01,32.0,35.0,4.0,12.0
2019-02-10-02,25.0,34.0,3.0,13.0
2019-02-10-03,17.0,34.0,4.0,10.0
2019-02-10-04,14.0,33.0,5.0,11.0
2019-02-10-05,11.0,33.0,3.0,7.0
2019-02-10-06,12.0,32.0,4.0,17.0
2019-02-10-07,18.0,33.0,5.0,7.0
2019-02-10-08,18.0,31.0,6.0,7.0
2019-02-10-09,16.0,29.0,7.0,4.0
2019-02-10-10,18.0,26.0,8.0,6.0
2019-02-10-11,18.0,26.0,5.0,9.0
2019-02-10-12,15.0,25.0,8.0,14.0
2019-02-10-13,11.0,23.0,10.0,12.0
2019-02-10-14,16.0,22.0,11.0,14.0
2019-02-10-15,17.0,19.0,12.0,15.0
2019-02-10-16,31.0,16.0,14.0,13.0
2019-02-10-17,39.0,17.0,16.0,18.0
2019-02-10-18,62.0,15.0,18.0,23.0
2019-02-10-19,88.0,18.0,20.0,22.0
2019-02-10-20,89.0,20.0,22.0,25.0
2019-02-10-21,87.0,22.0,27.0,26.0
2019-02-10-22,81.0,22.0,28.0,24.0
2019-02-10-23,80.0,22.0,27.0,32.0
2019-02-11-00,77.0,18.0,25.0,27.0
2019-02-11-01,73.0,14.0,25.0,21.0
2019-02-11-02,73.0,16.0,26.0,24.0
2019-02-11-03,71.0,16.0,23.0,23.0
2019-02-11-04,65.0,18.0,19.0,-999.0
2019-02-11-05,66.0,18.0,17.0,23.0
2019-02-11-06,71.0,20.0,11.0,29.0
2019-02-11-07,77.0,19.0,9.0,28.0
2019-02-11-08,79.0,17.0,9.0,25.0
2019-02-11-09,75.0,16.0,10.0,23.0
2019-02-11-10,73.0,20.0,12.0,18.0
2019-02-11-11,76.0,23.0,14.0,22.0
2019-02-11-12,61.0,25.0,9.0,25.0
2019-02-11-13,38.0,28.0,8.0,18.0
2019-02-11-14,26.0,32.0,6.0,20.0
2019-02-11-15,26.0,34.0,9.0,22.0
2019-02-11-16,24.0,36.0,10.0,19.0
2019-02-11-17,22.0,36.0,11.0,18.0
2019-02-11-18,25.0,39.0,11.0,22.0
2019-02-11-19,41.0,50.0,13.0,18.0
2019-02-11-20,42.0,57.0,12.0,17.0
2019-02-11-21,41.0,61.0,9.0,14.0
2019-02-11-22,29.0,60.0,9.0,12.0
2019-02-11-23,18.0,56.0,7.0,9.0
2019-02-12-00,13.0,48.0,9.0,12.0
2019-02-12-01,18.0,46.0,6.0,15.0
2019-02-12-02,19.0,42.0,5.0,13.0
2019-02-12-03,18.0,39.0,7.0,13.0
2019-02-12-04,19.0,33.0,8.0,10.0
2019-02-12-05,17.0,26.0,7.0,8.0
2019-02-12-06,17.0,25.0,8.0,13.0
2019-02-12-07,37.0,26.0,8.0,12.0
2019-02-12-08,62.0,28.0,11.0,9.0
2019-02-12-09,77.0,28.0,13.0,11.0
2019-02-12-10,87.0,27.0,14.0,10.0
2019-02-12-11,79.0,27.0,13.0,17.0
2019-02-12-12,66.0,30.0,11.0,11.0
2019-02-12-13,57.0,31.0,10.0,16.0
2019-02-12-14,56.0,23.0,12.0,13.0
2019-02-12-15,59.0,22.0,12.0,15.0
2019-02-12-16,60.0,25.0,13.0,22.0
2019-02-12-17,64.0,25.0,16.0,27.0
2019-02-12-18,68.0,22.0,20.0,27.0
2019-02-12-19,71.0,21.0,28.0,20.0
2019-02-12-20,72.0,20.0,34.0,23.0
2019-02-12-21,72.0,15.0,42.0,16.0
2019-02-12-22,69.0,15.0,40.0,14.0
2019-02-12-23,68.0,13.0,33.0,10.0
2019-02-13-00,69.0,12.0,37.0,16.0
2019-02-13-01,68.0,13.0,41.0,17.0
2019-02-13-02,67.0,10.0,37.0,20.0
2019-02-13-03,67.0,13.0,37.0,27.0
2019-02-13-04,64.0,13.0,35.0,32.0
2019-02-13-05,58.0,14.0,35.0,36.0
2019-02-13-06,51.0,15.0,36.0,41.0
2019-02-13-07,42.0,18.0,31.0,26.0
2019-02-13-08,24.0,24.0,39.0,30.0
2019-02-13-09,17.0,35.0,37.0,39.0
2019-02-13-10,15.0,40.0,34.0,50.0
2019-02-13-11,8.0,39.0,25.0,56.0
2019-02-13-12,11.0,36.0,10.0,56.0
2019-02-13-13,8.0,41.0,14.0,49.0
2019-02-13-14,9.0,45.0,9.0,38.0
2019-02-13-15,11.0,50.0,11.0,22.0
2019-02-13-16,11.0,54.0,13.0,20.0
2019-02-13-17,12.0,55.0,12.0,18.0
2019-02-13-18,16.0,56.0,16.0,20.0
2019-02-13-19,25.0,59.0,22.0,19.0
2019-02-13-20,28.0,64.0,25.0,15.0
2019-02-13-21,29.0,57.0,26.0,23.0
2019-02-13-22,31.0,47.0,25.0,15.0
2019-02-13-23,53.0,42.0,19.0,11.0
2019-02-14-00,66.0,38.0,17.0,10.0
2019-02-14-01,66.0,28.0,20.0,17.0
2019-02-14-02,77.0,20.0,20.0,16.0
2019-02-14-03,69.0,20.0,18.0,13.0
2019-02-14-04,67.0,19.0,15.0,13.0
2019-02-14-05,70.0,23.0,14.0,16.0
2019-02-14-06,66.0,24.0,16.0,18.0
2019-02-14-07,69.0,32.0,20.0,22.0
2019-02-14-08,68.0,39.0,20.0,25.0
2019-02-14-09,68.0,35.0,24.0,23.0
2019-02-14-10,60.0,33.0,21.0,26.0
2019-02-14-11,44.0,36.0,29.0,20.0
2019-02-14-12,51.0,41.0,29.0,27.0
2019-02-14-13,51.0,45.0,26.0,30.0
2019-02-14-14,-999.0,47.0,21.0,29.0
2019-02-14-15,4.0,51.0,22.0,26.0
2019-02-14-16,35.0,54.0,24.0,32.0
2019-02-14-17,-999.0,56.0,19.0,31.0
2019-02-14-18,37.0,55.0,22.0,30.0
2019-02-14-19,35.0,53.0,20.0,30.0
2019-02-14-20,42.0,51.0,17.0,29.0
2019-02-14-21,-999.0,50.0,23.0,22.0
2019-02-14-22,-999.0,44.0,28.0,18.0
2019-02-14-23,44.0,44.0,31.0,17.0
2019-02-15-00,-999.0,38.0,32.0,19.0
2019-02-15-01,-999.0,27.0,35.0,22.0
2019-02-15-02,24.0,20.0,34.0,31.0
2019-02-15-03,11.0,18.0,28.0,29.0
2019-02-15-04,6.0,13.0,30.0,28.0
2019-02-15-05,13.0,11.0,38.0,18.0
2019-02-15-06,14.0,11.0,-999.0,23.0
2019-02-15-07,19.0,11.0,-999.0,28.0
2019-02-15-08,20.0,12.0,31.0,27.0
2019-02-15-09,21.0,11.0,24.0,34.0
2019-02-15-10,21.0,13.0,27.0,35.0
2019-02-15-11,24.0,12.0,21.0,34.0
2019-02-15-12,25.0,12.0,13.0,29.0
2019-02-15-13,23.0,11.0,16.0,27.0
2019-02-15-14,21.0,8.0,18.0,40.0
2019-02-15-15,28.0,9.0,23.0,29.0
2019-02-15-16,27.0,7.0,31.0,27.0
2019-02-15-17,27.0,10.0,34.0,35.0
2019-02-15-18,25.0,20.0,41.0,25.0
2019-02-15-19,26.0,24.0,42.0,21.0
2019-02-15-20,24.0,25.0,41.0,20.0
2019-02-15-21,22.0,24.0,42.0,20.0
2019-02-15-22,20.0,23.0,39.0,26.0
2019-02-15-23,19.0,27.0,27.0,31.0
2019-02-16-00,19.0,30.0,21.0,32.0
2019-02-16-01,21.0,32.0,15.0,36.0
2019-02-16-02,18.0,35.0,8.0,47.0
2019-02-16-03,16.0,49.0,12.0,38.0
2019-02-16-04,13.0,75.0,6.0,-999.0
2019-02-16-05,16.0,96.0,4.0,25.0
2019-02-16-06,16.0,100.0,5.0,26.0
2019-02-16-07,18.0,88.0,6.0,23.0
2019-02-16-08,24.0,67.0,8.0,17.0
2019-02-16-09,24.0,64.0,11.0,16.0
2019-02-16-10,19.0,66.0,11.0,16.0
