,北京,上海,福州,廈門
2019-04-07-04,37.17,32.92,25.49,24.43
2019-04-07-05,32.92,35.05,23.9,21.77
2019-04-07-06,33.98,40.89,23.36,22.3
2019-04-07-07,35.05,43.01,21.24,25.49
2019-04-07-08,31.33,45.14,19.12,29.2
2019-04-07-09,23.36,46.73,20.71,22.3
2019-04-07-10,16.46,36.64,21.24,26.02
2019-04-07-11,14.87,27.08,22.3,18.58
2019-04-07-12,14.34,22.83,23.9,13.28
2019-04-07-13,13.28,19.65,23.9,11.68
2019-04-07-14,11.68,15.4,21.77,14.87
2019-04-07-15,11.15,15.4,17.52,13.28
2019-04-07-16,11.68,17.52,14.34,11.15
2019-04-07-17,13.81,26.55,12.74,11.68
2019-04-07-18,15.4,33.45,12.74,12.74
2019-04-07-19,16.99,32.39,22.83,26.55
2019-04-07-20,16.99,32.39,31.86,30.8
2019-04-07-21,18.05,29.2,38.76,32.39
2019-04-07-22,19.12,28.67,38.23,27.61
2019-04-07-23,17.52,28.67,35.05,30.8
2019-04-08-00,17.52,27.61,32.39,30.8
2019-04-08-01,20.18,25.49,29.2,25.49
2019-04-08-02,24.96,32.92,26.55,27.08
2019-04-08-03,28.67,37.17,24.43,31.33
2019-04-08-04,29.2,43.01,21.77,26.02
2019-04-08-05,30.8,44.07,18.58,23.9
2019-04-08-06,33.45,43.01,17.52,26.55
2019-04-08-07,35.05,40.36,15.4,27.61
2019-04-08-08,31.33,36.64,14.87,28.14
2019-04-08-09,27.61,33.45,14.34,20.71
2019-04-08-10,20.71,30.27,13.81,20.71
2019-04-08-11,13.28,24.43,12.74,12.21
2019-04-08-12,10.62,22.3,13.81,11.68
2019-04-08-13,9.03,27.08,11.68,12.74
2019-04-08-14,9.56,30.27,9.56,12.21
2019-04-08-15,9.56,31.86,9.03,9.03
2019-04-08-16,9.03,33.98,8.5,14.87
2019-04-08-17,9.56,31.86,9.03,14.87
2019-04-08-18,10.09,27.08,10.62,12.74
2019-04-08-19,11.15,20.71,11.68,15.93
2019-04-08-20,11.68,17.52,11.15,21.77
2019-04-08-21,13.81,15.93,12.21,22.83
2019-04-08-22,14.34,14.87,11.68,17.52
2019-04-08-23,14.87,13.28,11.15,23.9
2019-04-09-00,12.74,14.34,11.15,23.36
2019-04-09-01,14.87,12.21,10.62,23.9
2019-04-09-02,16.46,10.09,11.68,21.24
2019-04-09-03,14.87,9.03,12.74,18.58
2019-04-09-04,9.56,9.03,12.21,15.93
2019-04-09-05,7.97,9.56,15.93,12.74
2019-04-09-06,8.5,11.68,18.58,11.68
2019-04-09-07,11.15,14.34,18.05,12.74
2019-04-09-08,12.21,14.87,16.99,9.03
2019-04-09-09,10.62,13.28,16.46,7.97
2019-04-09-10,10.09,14.34,15.4,5.84
2019-04-09-11,10.62,14.87,12.74,5.31
2019-04-09-12,9.56,14.34,12.74,7.97
2019-04-09-13,9.56,13.81,7.97,9.03
2019-04-09-14,8.5,14.34,3.72,6.37
2019-04-09-15,7.43,16.46,3.72,6.9
2019-04-09-16,6.9,22.3,4.78,6.9
2019-04-09-17,8.5,24.96,5.31,11.15
2019-04-09-18,9.03,26.02,6.9,14.34
2019-04-09-19,10.62,24.43,10.09,14.34
2019-04-09-20,12.21,21.77,11.15,15.4
2019-04-09-21,16.46,18.05,13.28,16.99
2019-04-09-22,18.58,15.93,16.99,16.46
2019-04-09-23,17.52,13.81,13.81,13.28
2019-04-10-00,16.46,12.21,18.05,15.4
2019-04-10-01,16.46,11.68,21.77,14.87
2019-04-10-02,19.12,11.68,26.55,15.4
2019-04-10-03,23.36,11.68,26.02,13.28
2019-04-10-04,21.77,11.15,24.43,15.93
2019-04-10-05,24.43,11.68,23.36,16.99
2019-04-10-06,27.08,13.28,21.77,20.18
2019-04-10-07,26.55,15.93,20.18,20.71
2019-04-10-08,23.36,18.58,18.58,20.71
2019-04-10-09,16.46,18.58,16.46,22.3
2019-04-10-10,10.09,18.05,16.99,19.12
2019-04-10-11,6.37,18.58,10.62,15.4
2019-04-10-12,4.78,19.12,7.97,19.65
2019-04-10-13,4.25,19.65,6.9,19.65
2019-04-10-14,3.72,21.24,9.03,21.77
2019-04-10-15,4.25,21.77,10.09,15.4
2019-04-10-16,4.25,21.77,10.62,12.21
2019-04-10-17,5.84,19.12,12.21,16.99
2019-04-10-18,8.5,18.05,12.21,14.87
2019-04-10-19,12.21,15.93,12.21,13.81
2019-04-10-20,14.87,15.4,10.62,12.21
2019-04-10-21,15.93,14.87,10.62,11.68
2019-04-10-22,17.52,14.87,9.56,11.68
2019-04-10-23,19.65,15.4,7.97,10.09
2019-04-11-00,21.77,13.28,7.43,8.5
2019-04-11-01,25.49,12.21,6.37,10.62
2019-04-11-02,28.14,12.21,6.37,9.03
2019-04-11-03,29.74,12.74,5.31,8.5
2019-04-11-04,30.8,14.34,4.78,9.03
2019-04-11-05,28.14,16.99,4.25,7.97
2019-04-11-06,29.74,19.12,4.78,7.43
2019-04-11-07,30.8,24.43,5.31,11.68
2019-04-11-08,31.33,24.96,8.5,15.4
2019-04-11-09,32.92,22.3,11.68,18.58
2019-04-11-10,24.96,18.58,13.28,16.99
2019-04-11-11,14.87,16.99,13.81,18.58
2019-04-11-12,9.56,18.05,12.74,42.48
2019-04-11-13,9.56,17.52,12.21,40.36
2019-04-11-14,-999.0,-999.0,12.74,-999.0
2019-04-11-15,7.97,18.05,12.74,37.17
2019-04-11-16,8.5,19.12,13.81,30.8
2019-04-11-17,9.03,20.71,20.18,32.39
2019-04-11-18,10.09,23.36,27.08,29.2
2019-04-11-19,13.28,29.74,25.49,23.9
2019-04-11-20,14.87,34.52,21.24,20.71
2019-04-11-21,16.46,39.29,18.58,18.05
2019-04-11-22,16.46,40.89,12.21,15.4
2019-04-11-23,18.05,44.07,10.09,10.09
2019-04-12-00,21.24,44.6,9.56,5.31
2019-04-12-01,22.83,44.07,8.5,6.37
2019-04-12-02,24.96,48.32,7.97,6.9
2019-04-12-03,27.08,54.69,7.97,7.43
2019-04-12-04,28.67,56.82,7.43,7.97
2019-04-12-05,30.27,54.16,5.84,10.62
2019-04-12-06,33.45,52.04,5.31,11.15
2019-04-12-07,34.52,49.38,7.97,12.21
2019-04-12-08,37.17,45.14,11.15,11.68
2019-04-12-09,35.05,36.11,10.09,10.62
2019-04-12-10,32.92,28.14,10.62,9.56
2019-04-12-11,31.33,27.08,10.09,10.09
2019-04-12-12,24.43,22.3,10.09,10.09
2019-04-12-13,16.99,21.77,7.97,9.56
2019-04-12-14,11.15,21.77,6.37,8.5
2019-04-12-15,7.97,20.71,6.9,12.21
2019-04-12-16,7.43,21.24,8.5,16.99
2019-04-12-17,7.43,20.71,8.5,18.58
2019-04-12-18,10.09,20.71,10.62,17.52
2019-04-12-19,13.81,24.43,14.34,16.46
2019-04-12-20,13.81,23.36,10.09,16.99
2019-04-12-21,14.87,23.36,11.15,18.05
2019-04-12-22,14.34,24.96,9.56,15.4
2019-04-12-23,15.93,23.9,8.5,14.87
2019-04-13-00,18.05,24.43,10.09,11.68
2019-04-13-01,19.65,21.77,10.09,9.03
2019-04-13-02,22.3,19.65,11.15,7.97
2019-04-13-03,25.49,20.71,11.15,5.84
2019-04-13-04,28.67,19.12,9.56,4.78
2019-04-13-05,33.45,18.05,8.5,4.78
2019-04-13-06,35.58,21.24,7.43,6.9
2019-04-13-07,33.98,25.49,7.97,10.62
2019-04-13-08,31.33,23.36,11.68,20.71
2019-04-13-09,28.14,17.52,14.87,21.77
2019-04-13-10,26.02,12.74,12.21,22.83
2019-04-13-11,23.9,11.68,11.68,24.43
2019-04-13-12,21.24,11.68,12.74,29.2
2019-04-13-13,21.77,12.21,18.05,25.49
2019-04-13-14,22.3,13.28,15.4,22.3
2019-04-13-15,23.36,13.28,14.87,27.61
2019-04-13-16,20.18,14.34,16.46,23.9
2019-04-13-17,-999.0,-999.0,-999.0,-999.0
2019-04-13-18,5.84,18.58,18.58,26.02
2019-04-13-19,6.9,18.58,29.74,36.11
2019-04-13-20,7.43,19.12,28.67,36.64
2019-04-13-21,5.84,18.05,26.02,30.27
2019-04-13-22,5.31,19.12,25.49,41.42
2019-04-13-23,7.97,20.18,27.08,41.95
2019-04-14-00,10.09,21.24,28.14,44.6
2019-04-14-01,7.43,21.24,27.61,43.54
2019-04-14-02,7.43,21.24,21.24,37.17
2019-04-14-03,9.56,20.18,19.65,33.98
2019-04-14-04,12.21,20.71,19.12,31.86
2019-04-14-05,18.58,21.77,19.12,29.74
2019-04-14-06,22.3,25.49,19.65,15.4
2019-04-14-07,24.96,30.27,18.58,12.74
2019-04-14-08,23.36,35.05,17.52,20.71
2019-04-14-09,14.87,43.54,15.93,21.77
2019-04-14-10,9.03,48.32,15.93,14.87
2019-04-14-11,7.43,46.73,14.34,12.21
2019-04-14-12,-999.0,-999.0,-999.0,-999.0
2019-04-14-13,5.84,20.18,17.52,13.81
2019-04-14-14,5.84,12.21,12.21,24.43
2019-04-14-15,6.37,12.74,10.09,41.42
2019-04-14-16,6.9,12.74,15.4,40.36
2019-04-14-17,7.97,14.34,19.65,32.92
2019-04-14-18,8.5,14.87,14.34,50.98
2019-04-14-19,10.62,16.99,7.97,53.1
2019-04-14-20,13.81,19.65,10.09,37.7
2019-04-14-21,16.46,20.18,5.31,14.34
2019-04-14-22,17.52,20.18,5.31,11.68
2019-04-14-23,16.99,21.77,7.43,7.97
2019-04-15-00,18.58,22.3,8.5,6.37
2019-04-15-01,21.24,21.24,5.84,6.37
2019-04-15-02,21.77,22.3,6.37,5.31
2019-04-15-03,22.3,22.83,6.37,4.78
2019-04-15-04,25.49,23.9,7.43,4.25
2019-04-15-05,31.33,26.02,6.9,4.25
2019-04-15-06,33.98,28.67,6.9,4.25
2019-04-15-07,33.98,34.52,8.5,6.37
2019-04-15-08,35.05,36.11,8.5,11.15
2019-04-15-09,35.05,29.74,6.37,13.28
2019-04-15-10,34.52,23.36,5.84,11.15
2019-04-15-11,35.58,18.58,4.78,8.5
2019-04-15-12,30.27,15.93,4.78,6.37
2019-04-15-13,20.71,14.34,4.78,4.25
2019-04-15-14,14.87,13.28,4.25,3.72
2019-04-15-15,10.62,14.87,4.78,5.31
2019-04-15-16,10.09,16.46,4.78,6.37
2019-04-15-17,10.62,18.05,5.31,8.5
2019-04-15-18,11.68,20.71,4.78,10.09
2019-04-15-19,13.28,25.49,4.25,9.56
2019-04-15-20,15.4,25.49,4.78,10.09
2019-04-15-21,17.52,26.02,6.37,8.5
2019-04-15-22,18.05,27.08,6.37,9.56
2019-04-15-23,19.12,23.9,6.9,12.21
2019-04-16-00,16.99,18.05,6.9,9.56
2019-04-16-01,15.4,14.34,5.84,7.97
2019-04-16-02,15.4,15.4,4.25,6.37
2019-04-16-03,16.46,14.87,2.66,8.5
2019-04-16-04,18.05,13.81,5.31,7.97
2019-04-16-05,22.3,13.81,5.31,5.84
2019-04-16-06,26.55,15.93,4.78,7.43
2019-04-16-07,30.27,19.65,5.31,10.62
2019-04-16-08,30.8,20.18,9.03,21.77
2019-04-16-09,28.14,19.65,8.5,26.02
2019-04-16-10,25.49,18.58,7.43,20.18
2019-04-16-11,23.36,19.12,7.97,16.46
2019-04-16-12,18.58,21.77,7.97,24.43
2019-04-16-13,14.34,22.83,9.03,23.9
2019-04-16-14,12.21,17.52,9.03,23.9
2019-04-16-15,11.15,13.28,7.97,27.08
2019-04-16-16,10.09,13.81,7.97,40.36
2019-04-16-17,10.62,15.93,9.03,44.6
2019-04-16-18,11.68,18.58,10.62,47.26
2019-04-16-19,14.34,23.9,19.65,40.89
2019-04-16-20,16.46,27.61,28.67,31.33
2019-04-16-21,18.05,29.2,29.2,27.08
2019-04-16-22,24.43,26.55,26.02,26.55
2019-04-16-23,30.8,24.43,22.3,27.08
2019-04-17-00,33.45,21.77,20.71,29.74
2019-04-17-01,35.05,18.05,15.93,32.92
2019-04-17-02,37.17,15.4,16.46,38.76
2019-04-17-03,42.48,15.93,16.99,30.27
2019-04-17-04,46.2,16.99,15.93,29.2
2019-04-17-05,45.67,18.05,13.81,31.86
2019-04-17-06,44.6,20.71,12.74,33.45
2019-04-17-07,42.48,24.43,11.68,31.33
2019-04-17-08,38.23,24.43,10.62,33.98
2019-04-17-09,30.27,27.08,9.03,29.74
2019-04-17-10,19.12,24.96,7.43,28.14
2019-04-17-11,16.46,24.43,6.37,28.67
2019-04-17-12,15.4,22.83,6.37,26.55
2019-04-17-13,13.28,22.83,5.31,15.93
2019-04-17-14,12.21,23.9,5.31,14.87
2019-04-17-15,11.68,23.36,5.84,11.68
2019-04-17-16,11.15,23.9,6.9,9.03
2019-04-17-17,12.21,26.02,9.03,5.31
2019-04-17-18,14.34,25.49,9.56,11.15
2019-04-17-19,18.58,27.08,12.74,18.05
2019-04-17-20,21.77,27.61,16.99,15.93
2019-04-17-21,37.17,27.08,19.12,13.28
2019-04-17-22,45.67,25.49,18.05,19.12
2019-04-17-23,41.42,24.96,23.36,22.3
2019-04-18-00,33.98,23.36,35.58,27.61
2019-04-18-01,30.8,21.24,35.05,37.7
2019-04-18-02,26.02,17.52,27.61,38.23
2019-04-18-03,16.46,15.93,24.43,43.54
2019-04-18-04,6.37,14.87,20.18,39.83
2019-04-18-05,5.31,15.4,18.05,36.11
2019-04-18-06,5.31,19.65,19.12,38.23
2019-04-18-07,6.9,24.43,16.99,34.52
2019-04-18-08,7.97,26.02,14.34,39.29
2019-04-18-09,6.9,24.43,12.21,33.45
2019-04-18-10,5.84,24.43,12.74,23.9
2019-04-18-11,5.31,23.36,10.62,22.83
2019-04-18-12,4.78,21.77,8.5,20.71
2019-04-18-13,4.25,21.24,5.84,14.34
2019-04-18-14,4.78,18.58,6.37,5.84
2019-04-18-15,5.31,16.46,6.37,5.31
2019-04-18-16,5.84,17.52,7.43,7.97
2019-04-18-17,7.97,20.18,9.03,14.87
2019-04-18-18,13.81,25.49,13.28,11.68
2019-04-18-19,15.4,31.33,13.81,19.12
2019-04-18-20,13.81,31.86,13.28,19.12
2019-04-18-21,13.28,32.39,14.34,17.52
2019-04-18-22,13.81,30.8,13.81,19.65
2019-04-18-23,13.28,28.14,15.4,27.08
2019-04-19-00,13.28,23.9,16.46,22.83
2019-04-19-01,13.81,21.24,24.43,6.37
2019-04-19-02,14.34,18.58,28.67,7.97
2019-04-19-03,15.4,18.58,29.2,13.28
2019-04-19-04,15.4,20.71,27.08,18.05
2019-04-19-05,16.99,26.02,26.02,15.93
2019-04-19-06,19.65,29.74,24.96,17.52
2019-04-19-07,19.65,32.39,23.36,24.96
2019-04-19-08,15.93,30.27,22.3,32.39
2019-04-19-09,12.74,26.55,21.77,37.7
2019-04-19-10,12.21,22.83,21.24,32.92
2019-04-19-11,11.68,21.77,23.9,43.54
2019-04-19-12,11.68,19.65,25.49,47.79
2019-04-19-13,10.62,18.58,25.49,50.44
2019-04-19-14,9.56,17.52,23.9,39.83
2019-04-19-15,10.09,16.99,27.08,38.76
2019-04-19-16,10.62,16.46,30.8,40.89
2019-04-19-17,-999.0,-999.0,-999.0,-999.0
2019-04-19-18,11.15,24.43,22.83,33.98
2019-04-19-19,13.28,30.27,27.61,36.64
2019-04-19-20,13.28,35.58,30.27,27.08
2019-04-19-21,15.93,33.98,26.55,38.76
2019-04-19-22,16.99,31.86,28.14,35.05
2019-04-19-23,18.58,32.92,28.14,21.24
2019-04-20-00,21.24,32.39,26.02,16.46
2019-04-20-01,20.71,24.43,24.43,23.36
2019-04-20-02,20.71,17.52,23.9,23.9
2019-04-20-03,15.93,14.34,25.49,27.08
2019-04-20-04,12.74,13.81,26.02,33.98
2019-04-20-05,12.74,13.81,26.55,19.65
2019-04-20-06,13.28,16.46,25.49,18.58
2019-04-20-07,15.93,19.65,24.96,27.61
2019-04-20-08,19.65,20.71,23.36,33.98
2019-04-20-09,19.65,19.12,23.36,24.96
2019-04-20-10,21.24,15.4,25.49,23.36
2019-04-20-11,21.24,13.28,18.58,21.24
2019-04-20-12,20.71,10.09,14.87,18.05
2019-04-20-13,19.65,9.03,12.21,7.43
2019-04-20-14,19.12,9.03,10.09,10.62
2019-04-20-15,20.71,10.62,9.03,13.28
2019-04-20-16,21.77,12.21,9.03,22.83
2019-04-20-17,26.55,13.28,11.15,41.42
2019-04-20-18,29.2,14.34,12.74,41.42
2019-04-20-19,31.33,14.34,13.28,57.88
2019-04-20-20,32.92,15.4,13.28,61.6
2019-04-20-21,34.52,-999.0,-999.0,-999.0
2019-04-20-22,-999.0,-999.0,-999.0,-999.0
2019-04-20-23,32.92,16.99,15.4,46.2
2019-04-21-00,33.98,20.71,15.4,47.26
2019-04-21-01,33.98,18.58,15.4,39.29
2019-04-21-02,32.92,14.87,13.28,37.17
2019-04-21-03,30.27,11.15,12.21,41.42
2019-04-21-04,28.14,10.09,13.28,40.89
2019-04-21-05,25.49,10.09,10.62,30.27
2019-04-21-06,23.36,11.68,10.62,20.18
2019-04-21-07,23.9,14.87,11.68,24.43
2019-04-21-08,28.14,19.12,15.4,20.18
2019-04-21-09,28.14,20.71,19.12,15.4
2019-04-21-10,22.3,20.18,20.18,15.93
2019-04-21-11,16.46,19.12,20.18,12.21
2019-04-21-12,12.74,16.99,18.58,9.03
2019-04-21-13,13.81,21.24,15.93,13.81
2019-04-21-14,13.81,27.61,11.68,21.77
2019-04-21-15,15.4,30.8,10.09,24.43
2019-04-21-16,15.93,32.39,8.5,21.77
2019-04-21-17,16.46,32.39,10.62,17.52
2019-04-21-18,17.52,30.8,13.81,18.58
2019-04-21-19,19.12,29.2,15.93,19.65
2019-04-21-20,19.12,23.9,13.81,21.24
2019-04-21-21,20.18,20.18,14.87,22.83
2019-04-21-22,22.3,18.58,15.93,22.83
2019-04-21-23,23.36,18.58,16.99,21.77
2019-04-22-00,24.43,19.65,20.71,20.18
2019-04-22-01,23.9,23.9,22.3,20.71
2019-04-22-02,23.9,23.36,23.9,21.24
2019-04-22-03,25.49,22.3,22.3,20.71
2019-04-22-04,29.2,19.12,21.24,21.24
2019-04-22-05,32.92,19.12,18.58,21.24
2019-04-22-06,33.45,20.18,16.99,26.02
2019-04-22-07,33.45,23.36,15.4,28.14
2019-04-22-08,33.45,27.61,17.52,33.45
2019-04-22-09,32.39,28.14,18.58,29.74
2019-04-22-10,31.33,27.08,20.18,20.71
2019-04-22-11,30.27,26.02,18.58,13.81
2019-04-22-12,25.49,24.43,12.21,11.68
2019-04-22-13,18.58,21.77,6.9,9.03
2019-04-22-14,14.87,21.24,5.84,9.03
2019-04-22-15,13.81,22.83,9.03,8.5
2019-04-22-16,12.21,26.02,12.21,7.43
2019-04-22-17,12.21,27.08,13.28,7.97
2019-04-22-18,13.81,29.2,16.99,13.81
2019-04-22-19,13.28,29.74,20.18,16.46
2019-04-22-20,13.81,24.96,21.77,12.74
2019-04-22-21,16.46,18.05,21.24,20.71
2019-04-22-22,18.58,14.87,21.77,19.65
2019-04-22-23,16.99,13.28,18.05,23.9
2019-04-23-00,15.93,12.21,15.93,30.8
2019-04-23-01,14.87,13.28,14.87,30.27
2019-04-23-02,14.87,14.34,13.28,26.55
2019-04-23-03,15.4,18.05,13.81,26.55
2019-04-23-04,16.46,20.71,16.99,26.02
2019-04-23-05,16.99,20.18,18.58,24.96
2019-04-23-06,22.83,26.02,18.05,19.65
2019-04-23-07,25.49,26.55,12.74,16.99
2019-04-23-08,26.02,26.02,13.81,15.93
2019-04-23-09,22.83,27.08,14.87,15.93
2019-04-23-10,21.24,27.08,12.74,16.99
2019-04-23-11,18.05,27.08,10.09,13.28
2019-04-23-12,13.81,24.43,6.37,11.15
2019-04-23-13,11.15,30.27,4.78,6.9
2019-04-23-14,9.03,34.52,5.84,5.31
2019-04-23-15,7.43,32.39,9.56,5.31
2019-04-23-16,7.43,30.8,11.68,5.31
2019-04-23-17,7.97,32.92,12.21,10.09
2019-04-23-18,9.03,33.98,15.4,15.93
2019-04-23-19,10.62,42.48,16.99,18.58
2019-04-23-20,12.74,45.14,15.93,21.77
2019-04-23-21,15.4,42.48,17.52,25.49
2019-04-23-22,18.05,45.14,18.05,16.46
2019-04-23-23,22.3,52.57,19.65,10.62
2019-04-24-00,24.96,53.1,23.36,11.68
2019-04-24-01,28.67,50.44,26.55,17.52
2019-04-24-02,21.77,48.32,28.14,19.12
2019-04-24-03,19.12,49.91,26.55,21.24
2019-04-24-04,21.24,49.38,27.08,18.58
2019-04-24-05,24.96,47.79,24.96,14.87
2019-04-24-06,23.9,45.14,22.83,18.58
2019-04-24-07,21.24,44.6,20.18,20.18
2019-04-24-08,19.65,45.14,20.18,25.49
2019-04-24-09,20.71,46.2,20.18,23.36
2019-04-24-10,21.24,43.54,16.99,18.05
2019-04-24-11,19.12,39.29,12.74,12.74
2019-04-24-12,9.56,40.89,11.15,11.15
2019-04-24-13,7.43,46.73,9.56,7.97
2019-04-24-14,7.97,47.79,10.09,7.43
2019-04-24-15,6.9,54.69,11.15,4.25
2019-04-24-16,6.9,53.1,8.5,5.31
2019-04-24-17,7.43,50.98,11.15,3.72
2019-04-24-18,8.5,41.95,12.74,5.31
2019-04-24-19,8.5,29.74,13.28,6.37
2019-04-24-20,7.97,24.96,12.74,10.09
2019-04-24-21,7.43,20.71,14.34,14.34
2019-04-24-22,6.37,19.12,15.93,16.99
2019-04-24-23,5.31,18.58,18.58,20.71
2019-04-25-00,4.78,17.52,20.18,20.18
2019-04-25-01,5.31,18.58,20.71,23.9
2019-04-25-02,5.31,19.12,22.83,23.36
2019-04-25-03,6.37,20.18,23.9,24.43
2019-04-25-04,7.97,23.36,20.71,21.24
2019-04-25-05,6.9,18.05,16.99,23.36
2019-04-25-06,9.56,20.71,18.05,22.83
2019-04-25-07,14.34,27.08,15.93,19.12
2019-04-25-08,9.56,30.8,15.4,16.99
2019-04-25-09,7.43,31.86,13.81,16.46
2019-04-25-10,5.84,33.45,12.74,15.93
2019-04-25-11,4.78,32.39,11.15,7.43
2019-04-25-12,4.78,32.39,9.56,9.56
2019-04-25-13,4.78,34.52,6.9,8.5
2019-04-25-14,4.78,39.83,5.31,7.43
2019-04-25-15,4.25,40.89,6.37,7.43
2019-04-25-16,4.78,36.11,10.62,7.43
2019-04-25-17,5.31,31.86,10.09,8.5
2019-04-25-18,8.5,29.74,11.68,8.5
2019-04-25-19,11.68,24.43,14.34,14.87
2019-04-25-20,13.28,17.52,14.87,16.46
2019-04-25-21,14.87,14.87,16.99,24.43
2019-04-25-22,14.87,13.28,19.12,20.18
2019-04-25-23,14.87,13.28,20.71,15.4
2019-04-26-00,11.15,13.81,21.77,14.87
2019-04-26-01,6.9,14.34,21.24,12.21
2019-04-26-02,7.43,12.74,20.71,12.21
2019-04-26-03,8.5,11.68,20.71,11.15
2019-04-26-04,9.56,11.68,18.58,10.09
2019-04-26-05,11.68,14.34,18.05,9.56
2019-04-26-06,15.4,17.52,16.46,6.9
2019-04-26-07,15.93,24.43,12.74,9.56
2019-04-26-08,12.21,26.02,8.5,11.68
2019-04-26-09,7.43,30.8,8.5,10.62
2019-04-26-10,5.84,27.08,9.56,9.03
2019-04-26-11,5.31,23.9,11.15,7.43
2019-04-26-12,5.31,22.3,7.43,4.25
2019-04-26-13,5.31,20.71,5.31,4.25
2019-04-26-14,4.78,16.46,4.78,5.84
2019-04-26-15,5.84,14.87,5.31,6.37
2019-04-26-16,6.37,15.93,5.31,6.9
2019-04-26-17,6.9,18.05,5.84,11.15
2019-04-26-18,7.97,17.52,6.9,21.77
2019-04-26-19,10.09,17.52,7.97,33.45
2019-04-26-20,11.68,14.34,9.03,29.74
2019-04-26-21,13.28,14.87,10.09,9.03
2019-04-26-22,13.81,16.46,12.74,10.62
2019-04-26-23,15.4,19.12,11.68,7.97
2019-04-27-00,15.4,21.24,5.84,5.31
2019-04-27-01,14.87,21.24,4.78,4.25
2019-04-27-02,14.87,19.12,4.25,7.43
2019-04-27-03,14.34,17.52,3.19,7.97
2019-04-27-04,14.87,17.52,3.19,8.5
2019-04-27-05,14.87,16.99,3.19,7.43
2019-04-27-06,15.93,20.71,3.72,6.9
2019-04-27-07,18.58,23.36,5.84,3.72
2019-04-27-08,20.71,15.93,5.84,7.43
2019-04-27-09,21.77,11.68,6.37,10.09
2019-04-27-10,22.3,11.68,5.84,11.15
2019-04-27-11,22.3,10.62,6.9,12.21
2019-04-27-12,19.65,9.56,7.43,11.15
2019-04-27-13,13.28,10.09,6.37,8.5
2019-04-27-14,10.62,10.62,8.5,7.43
2019-04-27-15,9.03,11.68,8.5,5.84
2019-04-27-16,8.5,12.74,7.97,6.9
2019-04-27-17,8.5,12.74,9.03,7.43
2019-04-27-18,9.03,13.81,7.43,8.5
2019-04-27-19,10.09,13.81,7.43,9.56
2019-04-27-20,11.15,13.28,7.97,10.62
2019-04-27-21,12.21,12.21,6.9,9.56
2019-04-27-22,11.15,12.74,7.43,9.56
2019-04-27-23,11.68,12.74,7.97,9.03
2019-04-28-00,10.62,11.68,7.97,9.03
2019-04-28-01,11.15,10.09,7.43,7.97
2019-04-28-02,11.68,9.03,7.43,6.37
2019-04-28-03,10.62,8.5,8.5,5.84
2019-04-28-04,10.09,7.97,7.43,6.9
2019-04-28-05,10.62,9.56,7.97,7.43
2019-04-28-06,13.28,11.15,9.56,7.97
2019-04-28-07,15.4,17.52,10.09,7.43
2019-04-28-08,15.93,21.24,13.81,8.5
2019-04-28-09,15.4,23.36,12.74,11.15
2019-04-28-10,14.34,25.49,11.68,15.93
2019-04-28-11,13.28,26.55,13.28,17.52
2019-04-28-12,11.68,24.43,14.87,16.99
2019-04-28-13,9.56,24.96,13.81,12.21
2019-04-28-14,9.03,31.86,11.15,6.37
2019-04-28-15,9.03,40.36,10.62,5.31
2019-04-28-16,10.09,44.6,13.28,3.19
2019-04-28-17,10.62,44.6,18.05,3.72
2019-04-28-18,11.68,44.6,24.96,5.31
2019-04-28-19,13.28,37.17,30.27,7.43
2019-04-28-20,14.34,27.61,34.52,8.5
2019-04-28-21,13.81,23.36,31.86,14.34
2019-04-28-22,13.81,25.49,30.27,13.81
2019-04-28-23,14.34,23.36,29.2,10.62
2019-04-29-00,13.81,24.43,26.02,16.99
2019-04-29-01,15.4,27.08,25.49,23.9
2019-04-29-02,16.99,29.74,23.36,23.36
2019-04-29-03,20.71,32.92,20.18,23.9
2019-04-29-04,20.71,29.2,19.12,21.24
2019-04-29-05,20.71,27.08,18.58,16.99
2019-04-29-06,22.3,26.02,16.99,19.12
2019-04-29-07,22.3,28.67,19.12,21.24
2019-04-29-08,24.43,30.27,22.3,31.33
2019-04-29-09,25.49,33.98,20.18,29.74
2019-04-29-10,21.77,39.29,19.12,22.3
2019-04-29-11,20.71,40.36,18.58,15.93
2019-04-29-12,17.52,41.95,18.58,13.28
2019-04-29-13,14.87,39.29,16.46,8.5
2019-04-29-14,13.81,36.11,12.74,9.03
2019-04-29-15,12.74,26.02,11.15,10.62
2019-04-29-16,12.74,24.96,11.68,7.97
2019-04-29-17,11.68,24.43,11.68,7.43
2019-04-29-18,13.81,27.08,14.34,9.03
2019-04-29-19,15.93,27.08,16.46,10.62
2019-04-29-20,18.05,24.96,16.46,13.81
2019-04-29-21,20.71,23.9,19.12,10.62
2019-04-29-22,29.74,21.24,20.18,8.5
2019-04-29-23,32.92,17.52,20.18,11.15
2019-04-30-00,40.36,14.87,26.02,8.5
2019-04-30-01,41.42,11.68,29.74,7.43
2019-04-30-02,41.95,11.68,28.14,7.43
2019-04-30-03,31.86,12.21,28.14,12.21
2019-04-30-04,20.71,12.21,26.02,13.81
2019-04-30-05,12.21,13.28,23.36,13.28
2019-04-30-06,8.5,17.52,20.71,11.15
2019-04-30-07,9.56,20.18,18.58,12.74
2019-04-30-08,8.5,22.3,20.71,12.74
2019-04-30-09,5.84,22.83,22.83,7.43
