,北京,上海,福州,廈門
2019-01-24-06,5.6,4.07,25.96,34.1
2019-01-24-07,5.6,3.56,23.92,22.9
2019-01-24-08,6.62,4.07,19.34,17.82
2019-01-24-09,7.13,6.11,21.89,21.38
2019-01-24-10,11.2,16.8,32.07,31.56
2019-01-24-11,16.8,28.0,41.74,39.19
2019-01-24-12,19.85,38.68,52.43,45.3
2019-01-24-13,23.41,45.81,60.57,51.41
2019-01-24-14,25.45,48.86,63.12,59.55
2019-01-24-15,26.47,51.41,69.22,66.68
2019-01-24-16,23.92,50.9,68.21,66.68
2019-01-24-17,19.85,50.39,66.17,65.15
2019-01-24-18,12.72,41.74,63.12,58.54
2019-01-24-19,7.64,32.07,60.06,53.44
2019-01-24-20,3.56,27.49,59.04,50.9
2019-01-24-21,1.53,24.43,53.95,46.32
2019-01-24-22,5.09,18.83,43.26,41.23
2019-01-24-23,9.16,17.82,35.63,39.19
2019-01-25-00,14.25,14.25,42.25,39.7
2019-01-25-01,15.27,15.78,37.67,36.65
2019-01-25-02,23.92,17.31,32.07,30.03
2019-01-25-03,27.49,13.23,28.5,26.98
2019-01-25-04,26.98,10.69,31.56,18.32
2019-01-25-05,26.47,8.14,30.54,13.23
2019-01-25-06,25.45,7.64,28.0,16.8
2019-01-25-07,22.9,4.58,23.92,18.32
2019-01-25-08,20.36,4.58,20.87,14.25
2019-01-25-09,22.4,9.67,26.47,13.74
2019-01-25-10,25.45,17.82,33.08,17.82
2019-01-25-11,28.5,27.49,45.3,30.54
2019-01-25-12,30.03,41.74,48.86,44.28
2019-01-25-13,31.05,45.3,53.95,50.9
2019-01-25-14,32.58,50.39,59.55,55.48
2019-01-25-15,33.59,47.34,61.59,59.04
2019-01-25-16,34.1,43.77,63.12,67.7
2019-01-25-17,31.56,41.23,58.03,66.17
2019-01-25-18,26.47,38.68,48.36,57.52
2019-01-25-19,20.87,37.16,52.94,52.43
2019-01-25-20,17.82,33.08,55.48,51.41
2019-01-25-21,17.31,33.59,52.94,46.83
2019-01-25-22,17.82,34.1,46.83,45.81
2019-01-25-23,19.34,34.61,47.85,42.76
2019-01-26-00,20.87,35.63,44.79,40.72
2019-01-26-01,22.9,34.61,50.9,49.88
2019-01-26-02,21.38,34.61,55.48,49.88
2019-01-26-03,19.34,34.61,61.59,50.39
2019-01-26-04,18.32,34.1,62.61,51.92
2019-01-26-05,18.32,32.58,59.04,52.43
2019-01-26-06,17.82,30.54,53.95,52.43
2019-01-26-07,15.27,30.54,49.88,50.39
2019-01-26-08,13.23,30.03,46.83,49.37
2019-01-26-09,16.29,30.03,45.3,46.32
2019-01-26-10,20.87,30.03,47.34,47.34
2019-01-26-11,23.92,30.54,48.36,50.9
2019-01-26-12,24.94,30.03,50.9,52.43
2019-01-26-13,26.98,29.52,54.46,54.97
2019-01-26-14,26.98,31.56,58.54,57.52
2019-01-26-15,26.98,35.12,59.55,59.04
2019-01-26-16,26.47,36.14,59.04,58.54
2019-01-26-17,25.45,35.12,57.52,56.5
2019-01-26-18,20.87,33.08,56.5,53.44
2019-01-26-19,15.78,33.59,58.03,52.43
2019-01-26-20,11.2,32.58,58.54,50.9
2019-01-26-21,9.16,31.56,56.5,49.37
2019-01-26-22,7.64,29.01,53.95,46.32
2019-01-26-23,7.13,25.96,50.9,45.3
2019-01-27-00,5.09,22.9,47.34,45.3
2019-01-27-01,3.56,20.87,45.3,43.26
2019-01-27-02,3.05,17.82,45.3,42.76
2019-01-27-03,2.54,16.29,44.28,44.28
2019-01-27-04,2.04,12.22,43.77,44.28
2019-01-27-05,2.04,9.67,40.72,44.28
2019-01-27-06,2.54,8.14,39.19,43.26
2019-01-27-07,2.54,6.62,35.63,40.72
2019-01-27-08,2.54,7.13,33.08,35.63
2019-01-27-09,2.04,14.76,34.1,34.61
2019-01-27-10,3.56,24.94,38.68,36.14
2019-01-27-11,6.62,30.54,43.26,38.68
2019-01-27-12,10.69,36.14,45.81,41.23
2019-01-27-13,10.69,39.19,46.83,45.3
2019-01-27-14,13.23,43.26,48.36,50.39
2019-01-27-15,19.85,45.81,50.9,50.9
2019-01-27-16,23.92,44.79,47.34,49.88
2019-01-27-17,31.56,44.28,45.81,46.83
2019-01-27-18,36.14,38.68,43.77,42.25
2019-01-27-19,35.63,32.07,41.23,40.72
2019-01-27-20,35.12,25.96,37.67,37.67
2019-01-27-21,34.1,20.87,33.59,31.56
2019-01-27-22,33.59,19.34,28.0,31.05
2019-01-27-23,33.08,16.8,22.4,31.56
2019-01-28-00,31.05,16.8,20.87,28.0
2019-01-28-01,30.54,15.27,19.34,26.98
2019-01-28-02,29.52,15.78,19.85,24.94
2019-01-28-03,27.49,15.27,19.85,22.4
2019-01-28-04,26.47,13.23,19.85,18.32
2019-01-28-05,22.9,12.72,17.82,16.29
2019-01-28-06,23.41,8.65,18.32,13.74
2019-01-28-07,18.83,3.56,15.27,11.2
2019-01-28-08,15.27,3.05,13.74,13.74
2019-01-28-09,18.32,3.56,17.31,15.78
2019-01-28-10,24.43,6.11,22.9,17.31
2019-01-28-11,28.0,9.16,29.52,26.47
2019-01-28-12,30.03,10.69,34.61,37.16
2019-01-28-13,31.56,14.76,38.68,36.14
2019-01-28-14,31.56,15.27,43.77,38.68
2019-01-28-15,32.07,15.27,45.81,39.7
2019-01-28-16,31.05,22.9,45.81,46.32
2019-01-28-17,29.52,25.45,40.72,45.3
2019-01-28-18,22.9,17.82,33.59,41.74
2019-01-28-19,16.29,12.72,28.0,40.72
2019-01-28-20,10.69,21.38,26.98,36.65
2019-01-28-21,11.2,30.54,21.89,32.07
2019-01-28-22,11.71,27.49,20.87,32.07
2019-01-28-23,10.69,26.98,14.76,25.96
2019-01-29-00,9.16,26.47,12.22,24.43
2019-01-29-01,8.14,22.4,9.67,26.47
2019-01-29-02,6.11,20.36,11.2,27.49
2019-01-29-03,5.09,21.89,12.22,25.96
2019-01-29-04,3.56,23.92,10.18,21.89
2019-01-29-05,3.56,23.92,8.65,18.32
2019-01-29-06,3.05,20.36,11.2,21.38
2019-01-29-07,2.54,13.23,12.22,17.82
2019-01-29-08,3.05,8.14,10.18,13.23
2019-01-29-09,3.56,8.65,13.74,13.74
2019-01-29-10,5.6,13.23,21.89,23.41
2019-01-29-11,9.16,19.34,30.54,34.1
2019-01-29-12,12.22,28.0,37.67,40.72
2019-01-29-13,15.27,34.1,43.26,43.77
2019-01-29-14,15.27,37.16,48.86,51.92
2019-01-29-15,14.25,36.65,53.95,55.48
2019-01-29-16,12.22,36.14,53.44,52.43
2019-01-29-17,11.2,32.07,49.37,47.85
2019-01-29-18,5.09,27.49,44.28,42.25
2019-01-29-19,2.54,23.92,37.67,40.21
2019-01-29-20,2.54,23.41,36.14,39.19
2019-01-29-21,2.04,24.43,33.08,37.16
2019-01-29-22,2.54,28.0,25.96,33.08
2019-01-29-23,2.54,29.01,16.8,26.98
2019-01-30-00,2.04,28.5,16.29,22.4
2019-01-30-01,2.04,27.49,14.76,18.32
2019-01-30-02,4.07,25.45,16.29,14.76
2019-01-30-03,6.62,23.41,18.83,12.22
2019-01-30-04,12.72,23.92,17.82,13.74
2019-01-30-05,28.0,21.38,18.32,12.22
2019-01-30-06,29.01,17.82,19.85,9.67
2019-01-30-07,31.05,12.72,16.8,9.67
2019-01-30-08,29.52,9.16,13.23,11.2
2019-01-30-09,29.52,8.14,16.29,10.18
2019-01-30-10,30.03,7.13,22.9,12.22
2019-01-30-11,30.03,8.65,30.03,12.72
2019-01-30-12,30.54,10.69,40.72,16.29
2019-01-30-13,30.03,12.22,47.34,21.89
2019-01-30-14,30.03,11.71,51.41,24.94
2019-01-30-15,30.03,12.22,52.94,28.0
2019-01-30-16,29.52,12.72,53.44,26.98
2019-01-30-17,29.52,8.14,50.9,29.01
2019-01-30-18,27.49,5.09,43.77,34.61
2019-01-30-19,26.47,7.13,38.17,36.14
2019-01-30-20,28.0,12.72,33.08,29.01
2019-01-30-21,30.54,13.23,30.54,13.74
2019-01-30-22,31.56,22.9,29.01,15.78
2019-01-30-23,31.05,28.5,20.36,14.76
2019-01-31-00,30.54,32.07,11.2,16.8
2019-01-31-01,31.05,33.08,11.2,16.29
2019-01-31-02,29.52,34.61,7.64,14.25
2019-01-31-03,29.01,34.1,14.76,12.72
2019-01-31-04,28.0,36.65,11.71,13.23
2019-01-31-05,28.0,39.7,13.23,14.25
2019-01-31-06,26.98,42.25,12.72,16.29
2019-01-31-07,23.41,40.72,10.69,12.22
2019-01-31-08,20.36,43.77,7.64,12.72
2019-01-31-09,21.89,47.85,12.72,17.82
2019-01-31-10,24.94,44.28,19.85,22.9
2019-01-31-11,26.98,37.67,20.87,25.96
2019-01-31-12,28.5,34.1,24.43,31.05
2019-01-31-13,32.07,33.59,37.67,37.67
2019-01-31-14,32.07,32.58,42.25,40.72
2019-01-31-15,33.59,33.08,43.77,40.72
2019-01-31-16,32.07,34.1,44.79,42.76
2019-01-31-17,29.01,32.58,46.83,39.19
2019-01-31-18,21.89,32.58,43.26,32.58
2019-01-31-19,18.32,32.58,39.7,21.89
2019-01-31-20,15.27,31.05,38.68,12.72
2019-01-31-21,13.74,30.03,38.68,17.31
2019-01-31-22,12.72,29.52,37.67,36.14
2019-01-31-23,11.2,26.47,36.65,36.65
2019-02-01-00,9.67,26.98,37.16,38.68
2019-02-01-01,9.16,29.52,37.16,37.16
2019-02-01-02,7.13,31.05,37.67,35.12
2019-02-01-03,6.11,29.52,38.17,34.1
2019-02-01-04,5.6,29.01,37.67,34.1
2019-02-01-05,6.11,28.0,37.16,33.08
2019-02-01-06,5.09,26.98,36.65,33.08
2019-02-01-07,3.56,24.94,35.63,32.07
2019-02-01-08,3.56,23.41,34.1,31.05
2019-02-01-09,5.09,25.96,33.59,30.54
2019-02-01-10,7.64,26.98,33.08,32.07
2019-02-01-11,11.2,29.52,33.08,34.61
2019-02-01-12,16.8,32.07,34.1,37.16
2019-02-01-13,25.45,33.59,34.61,39.7
2019-02-01-14,30.03,33.08,35.63,42.25
2019-02-01-15,31.56,33.59,35.63,43.26
2019-02-01-16,33.59,34.1,36.14,43.77
2019-02-01-17,33.59,36.14,38.68,43.26
2019-02-01-18,28.5,36.14,41.23,41.23
2019-02-01-19,18.32,33.59,43.26,37.67
2019-02-01-20,10.69,32.07,44.28,36.14
2019-02-01-21,7.13,28.5,44.28,34.1
2019-02-01-22,5.09,25.45,44.28,32.58
2019-02-01-23,5.6,24.94,42.76,31.56
2019-02-02-00,5.09,26.47,43.26,30.54
2019-02-02-01,4.07,29.52,40.21,32.07
2019-02-02-02,6.11,32.07,38.17,33.08
2019-02-02-03,5.09,31.56,38.17,34.61
2019-02-02-04,6.11,32.07,36.65,35.63
2019-02-02-05,5.6,34.61,34.61,35.63
2019-02-02-06,4.58,35.63,32.58,35.63
2019-02-02-07,4.07,33.08,28.5,32.58
2019-02-02-08,3.05,30.03,26.47,28.0
2019-02-02-09,5.09,29.52,24.43,25.96
2019-02-02-10,7.64,35.12,24.94,25.45
2019-02-02-11,11.2,37.16,26.98,28.0
2019-02-02-12,13.74,40.72,28.0,26.98
2019-02-02-13,14.76,46.83,31.56,32.07
2019-02-02-14,16.8,48.86,33.59,33.59
2019-02-02-15,17.31,49.37,35.63,34.1
2019-02-02-16,17.31,48.36,32.07,26.98
2019-02-02-17,14.76,45.81,28.0,29.01
2019-02-02-18,11.71,41.23,22.4,30.03
2019-02-02-19,8.14,38.17,19.34,21.89
2019-02-02-20,7.13,36.65,13.23,19.34
2019-02-02-21,6.62,35.12,13.74,17.31
2019-02-02-22,4.07,34.1,9.16,17.82
2019-02-02-23,4.58,33.08,10.69,15.78
2019-02-03-00,4.58,31.56,10.69,15.78
2019-02-03-01,3.56,28.5,9.16,15.78
2019-02-03-02,9.67,26.47,10.18,14.25
2019-02-03-03,18.32,26.47,10.69,15.27
2019-02-03-04,22.9,25.96,10.18,19.85
2019-02-03-05,24.43,21.38,11.2,18.32
2019-02-03-06,26.47,15.27,8.14,19.85
2019-02-03-07,29.01,8.65,9.67,16.8
2019-02-03-08,29.01,5.6,9.67,13.23
2019-02-03-09,28.5,7.13,9.67,13.23
2019-02-03-10,28.5,11.2,11.71,21.89
2019-02-03-11,31.56,15.78,17.31,29.52
2019-02-03-12,34.61,17.82,23.41,33.08
2019-02-03-13,38.17,20.36,25.96,35.63
2019-02-03-14,39.19,22.9,27.49,39.19
2019-02-03-15,39.7,20.36,27.49,41.74
2019-02-03-16,40.21,24.43,24.94,43.26
2019-02-03-17,39.7,22.4,19.85,38.68
2019-02-03-18,39.7,18.83,12.72,36.65
2019-02-03-19,38.68,17.82,9.67,33.08
2019-02-03-20,36.65,15.78,6.62,28.0
2019-02-03-21,36.14,15.27,6.11,20.87
2019-02-03-23,32.58,13.74,6.11,12.72
2019-02-04-00,31.05,11.71,5.09,16.8
2019-02-04-01,29.52,11.2,7.64,22.9
2019-02-04-02,26.47,10.69,9.67,16.29
2019-02-04-03,23.92,12.72,15.27,18.83
2019-02-04-04,18.83,15.78,25.45,22.4
2019-02-04-05,17.31,18.32,27.49,17.82
2019-02-04-06,14.25,18.83,28.0,15.27
2019-02-04-07,11.2,20.36,25.96,22.9
2019-02-04-08,10.18,18.83,25.96,22.9
2019-02-04-09,12.22,22.4,26.47,25.45
2019-02-04-10,15.78,30.54,28.5,26.47
2019-02-04-11,19.85,36.65,31.05,29.01
2019-02-04-12,24.43,39.7,34.1,31.05
2019-02-04-13,28.5,41.23,35.12,35.12
2019-02-04-14,31.05,44.28,34.61,36.65
2019-02-04-15,33.08,45.81,34.1,38.68
2019-02-04-16,34.1,46.32,35.12,39.19
2019-02-04-17,32.07,46.83,33.59,38.17
2019-02-04-18,28.5,45.3,32.58,37.16
2019-02-04-19,23.41,42.25,31.05,36.14
2019-02-04-20,19.85,40.21,29.01,35.12
2019-02-04-21,17.82,38.68,28.0,32.07
2019-02-04-22,14.25,36.14,32.58,30.03
2019-02-04-23,13.23,33.59,33.08,32.07
2019-02-05-00,15.78,31.05,34.1,32.58
2019-02-05-01,14.76,33.08,30.03,33.08
2019-02-05-02,12.72,35.63,29.52,32.07
2019-02-05-03,11.2,37.16,28.0,29.52
2019-02-05-04,10.18,37.67,28.5,29.01
2019-02-05-05,11.71,38.17,29.52,28.5
2019-02-05-06,12.22,36.65,26.47,26.98
2019-02-05-07,11.2,35.63,24.43,25.45
2019-02-05-08,11.71,33.59,20.36,22.4
2019-02-05-09,16.8,31.56,21.38,21.89
2019-02-05-10,20.87,32.58,28.5,27.49
2019-02-05-11,23.41,33.59,34.1,29.01
2019-02-05-12,25.96,37.16,39.7,29.52
2019-02-05-13,29.01,39.19,46.83,30.54
2019-02-05-14,26.98,41.23,48.86,29.52
2019-02-05-15,24.43,43.26,46.32,36.14
2019-02-05-16,23.92,43.77,41.23,36.14
2019-02-05-17,22.4,41.23,37.67,42.25
2019-02-05-18,20.36,38.68,32.58,40.72
2019-02-05-19,18.83,36.14,25.96,34.1
2019-02-05-20,18.32,32.07,22.9,30.54
2019-02-05-21,17.31,31.56,21.38,26.98
2019-02-05-22,15.78,28.0,14.25,25.96
2019-02-05-23,15.78,23.92,14.76,23.41
2019-02-06-00,15.78,19.85,12.22,23.41
2019-02-06-01,14.76,15.27,10.69,18.32
2019-02-06-02,14.76,14.76,9.16,17.31
2019-02-06-03,15.78,15.27,9.16,21.38
2019-02-06-04,12.72,13.23,12.22,20.87
2019-02-06-05,9.67,11.71,11.2,20.87
2019-02-06-06,9.16,10.18,14.76,19.34
2019-02-06-07,11.71,6.62,16.29,14.25
2019-02-06-08,12.72,7.13,16.29,13.23
2019-02-06-09,15.27,10.69,16.29,15.78
2019-02-06-10,17.82,19.34,17.82,18.83
2019-02-06-11,19.34,28.5,18.83,26.98
2019-02-06-12,20.87,35.12,19.34,30.54
2019-02-06-13,22.9,40.21,24.43,37.16
2019-02-06-14,23.92,45.81,31.56,41.74
2019-02-06-15,25.45,47.85,38.68,46.32
2019-02-06-16,24.43,47.34,46.32,48.86
2019-02-06-17,22.9,46.32,49.37,46.32
2019-02-06-18,20.87,41.74,47.85,44.79
2019-02-06-19,19.85,37.16,45.81,44.79
2019-02-06-20,25.45,35.63,44.79,40.72
2019-02-06-21,35.12,34.1,44.28,35.63
2019-02-06-22,36.65,30.54,42.25,34.1
2019-02-06-23,37.16,29.01,40.72,26.47
2019-02-07-00,36.14,30.54,35.63,26.98
2019-02-07-01,36.14,36.14,34.1,32.07
2019-02-07-02,36.14,40.72,31.05,30.03
2019-02-07-03,34.61,41.23,28.0,24.94
2019-02-07-04,34.61,39.19,21.89,23.41
2019-02-07-05,33.08,29.52,21.89,19.85
2019-02-07-06,32.07,21.89,20.87,19.85
2019-02-07-07,31.05,37.67,18.32,15.27
2019-02-07-08,30.54,41.74,17.31,17.31
2019-02-07-09,31.05,30.54,22.9,20.36
2019-02-07-10,33.08,28.5,24.43,20.87
2019-02-07-11,34.1,29.52,25.96,29.01
2019-02-07-12,34.1,32.58,31.05,33.59
2019-02-07-13,35.12,34.61,37.16,39.19
2019-02-07-14,35.63,36.65,42.25,41.23
2019-02-07-15,36.65,37.16,44.28,40.72
2019-02-07-16,35.12,37.16,44.28,38.68
2019-02-07-17,33.59,38.68,40.72,34.61
2019-02-07-18,30.03,39.19,27.49,33.08
2019-02-07-19,28.5,39.7,39.7,26.98
2019-02-07-20,25.96,39.7,38.17,22.4
2019-02-07-21,24.43,40.72,35.12,14.76
2019-02-07-22,20.87,41.23,34.61,12.72
2019-02-07-23,18.83,39.7,32.58,20.36
2019-02-08-00,18.83,39.19,32.58,34.1
2019-02-08-01,20.36,39.7,31.56,34.61
2019-02-08-02,21.38,40.21,32.07,33.59
2019-02-08-03,24.43,38.17,34.61,30.54
2019-02-08-04,26.47,37.16,36.14,29.52
2019-02-08-05,29.01,36.65,37.16,29.52
2019-02-08-06,-999.0,-999.0,-999.0,-999.0
2019-02-08-07,28.5,33.08,35.12,28.5
2019-02-08-08,26.98,32.58,34.61,28.5
2019-02-08-09,25.96,33.08,34.1,29.52
2019-02-08-10,26.47,32.07,34.61,30.03
2019-02-08-11,26.47,31.56,35.12,31.56
2019-02-08-12,27.49,32.07,35.12,31.56
2019-02-08-13,29.01,32.07,36.14,32.07
2019-02-08-14,32.07,32.07,35.63,33.08
2019-02-08-15,33.59,32.07,34.1,34.1
2019-02-08-16,34.61,31.56,33.59,33.59
2019-02-08-17,35.63,31.56,31.05,32.07
2019-02-08-18,33.08,32.07,30.03,30.54
2019-02-08-19,30.03,34.1,31.56,29.01
2019-02-08-20,26.47,34.1,32.07,29.01
2019-02-08-21,22.4,33.08,32.07,29.52
2019-02-08-22,21.89,32.58,30.03,29.52
2019-02-08-23,32.07,32.58,30.03,30.03
2019-02-09-00,34.1,33.08,30.03,31.05
2019-02-09-01,33.08,33.59,29.52,29.52
2019-02-09-02,31.56,33.59,28.0,29.01
2019-02-09-03,30.54,35.12,26.47,28.5
2019-02-09-04,29.52,36.14,26.98,28.5
2019-02-09-05,29.01,37.16,25.45,28.0
2019-02-09-06,28.5,36.65,23.92,26.98
2019-02-09-07,27.49,36.14,23.41,25.96
2019-02-09-08,26.47,36.14,22.4,23.92
2019-02-09-09,25.96,36.14,21.89,24.43
2019-02-09-10,29.01,36.65,21.89,24.94
2019-02-09-11,30.54,38.68,23.41,23.92
2019-02-09-12,30.54,39.19,26.98,25.45
2019-02-09-13,32.07,38.68,30.54,26.98
2019-02-09-14,33.08,39.7,32.07,28.0
2019-02-09-15,33.08,37.67,32.58,28.5
2019-02-09-16,33.59,36.65,31.56,28.0
2019-02-09-17,32.58,36.14,31.05,28.0
2019-02-09-18,30.03,35.63,31.05,29.01
2019-02-09-19,25.45,35.12,30.03,30.03
2019-02-09-20,23.41,34.61,31.56,30.03
2019-02-09-21,22.9,34.1,33.08,29.52
2019-02-09-22,21.89,34.61,33.59,29.52
2019-02-09-23,18.32,35.12,34.1,30.54
2019-02-10-00,17.31,36.14,34.61,31.56
2019-02-10-01,18.32,36.65,33.59,31.56
2019-02-10-02,20.36,37.16,33.59,31.56
2019-02-10-03,21.89,37.16,32.58,31.05
2019-02-10-04,21.89,37.16,32.58,30.03
2019-02-10-05,21.89,36.65,32.58,29.52
2019-02-10-06,21.89,35.63,32.07,29.52
2019-02-10-07,19.85,34.1,31.05,29.01
2019-02-10-08,19.85,32.58,31.56,28.0
2019-02-10-09,20.87,31.56,32.07,28.0
2019-02-10-10,21.38,31.56,33.59,29.01
2019-02-10-11,23.41,32.58,33.08,30.03
2019-02-10-12,25.96,32.58,32.07,30.54
2019-02-10-13,26.98,32.07,31.56,32.58
2019-02-10-14,26.47,31.05,31.05,34.61
2019-02-10-15,28.0,29.01,31.05,35.12
2019-02-10-16,27.49,30.03,31.05,36.14
2019-02-10-17,26.47,30.54,29.01,36.14
2019-02-10-18,25.45,30.03,26.98,34.1
2019-02-10-19,20.87,31.56,26.98,31.05
2019-02-10-20,16.8,30.54,23.41,29.01
2019-02-10-21,16.29,26.47,20.36,28.5
2019-02-10-22,15.78,30.54,21.38,26.47
2019-02-10-23,15.27,32.07,22.9,25.45
2019-02-11-00,13.74,33.59,24.43,26.98
2019-02-11-01,11.71,34.1,26.47,26.47
2019-02-11-02,10.69,32.58,25.45,27.49
2019-02-11-03,8.65,32.07,23.92,25.96
2019-02-11-04,5.09,31.56,24.94,23.92
2019-02-11-05,4.58,30.54,25.96,23.41
2019-02-11-06,5.09,27.49,26.98,21.89
2019-02-11-07,5.6,26.47,26.47,21.89
2019-02-11-08,4.58,25.96,25.96,21.38
2019-02-11-09,9.67,28.5,24.43,22.4
2019-02-11-10,14.25,28.5,24.94,24.94
2019-02-11-11,18.83,31.05,25.96,27.49
2019-02-11-12,25.45,33.59,26.98,32.58
2019-02-11-13,34.61,35.63,27.49,36.14
2019-02-11-14,37.16,36.14,28.0,39.7
2019-02-11-15,37.16,36.14,28.5,40.21
2019-02-11-16,38.68,34.61,26.98,39.7
2019-02-11-17,37.67,33.08,26.47,38.17
2019-02-11-18,33.59,32.58,26.47,36.65
2019-02-11-19,27.49,32.07,25.96,33.59
2019-02-11-20,23.92,35.63,24.94,31.56
2019-02-11-21,20.36,38.17,24.94,30.03
2019-02-11-22,24.43,37.16,24.43,30.03
2019-02-11-23,29.52,36.14,24.43,30.03
2019-02-12-00,29.52,34.1,25.96,29.52
2019-02-12-01,28.5,33.08,25.96,28.5
2019-02-12-02,27.49,32.58,26.98,29.52
2019-02-12-03,27.49,34.61,25.96,30.03
2019-02-12-04,27.49,33.08,22.9,29.52
2019-02-12-05,27.49,31.56,23.92,28.0
2019-02-12-06,26.47,28.5,22.9,26.47
2019-02-12-07,22.4,21.89,21.89,24.43
2019-02-12-08,18.83,17.31,19.34,20.87
2019-02-12-09,17.31,21.38,18.32,20.36
2019-02-12-10,18.32,28.0,20.87,25.96
2019-02-12-11,18.83,32.58,23.41,28.5
2019-02-12-12,19.34,35.63,26.47,31.56
2019-02-12-13,20.87,35.63,28.0,35.12
2019-02-12-14,21.89,34.1,30.03,40.21
2019-02-12-15,21.89,34.61,32.07,41.23
2019-02-12-16,22.4,31.05,31.56,41.74
2019-02-12-17,21.38,29.52,27.49,45.81
2019-02-12-18,18.83,29.01,22.9,39.19
2019-02-12-19,16.8,30.54,17.82,37.67
2019-02-12-20,13.74,34.61,14.25,36.14
2019-02-12-21,10.18,39.19,8.65,34.1
2019-02-12-22,10.18,41.74,7.64,36.14
2019-02-12-23,9.67,43.26,8.14,35.63
2019-02-13-00,9.16,44.28,9.16,36.14
2019-02-13-01,9.16,45.3,7.13,33.08
2019-02-13-02,7.13,45.3,7.64,31.56
2019-02-13-03,5.6,44.28,6.62,30.54
2019-02-13-04,7.64,43.77,6.11,26.47
2019-02-13-05,11.2,41.23,7.64,23.92
2019-02-13-06,14.76,39.7,8.65,20.87
2019-02-13-07,17.82,35.12,10.69,19.85
2019-02-13-08,18.83,34.61,11.71,19.34
2019-02-13-09,23.41,36.65,12.72,20.36
2019-02-13-10,28.5,39.19,15.78,23.92
2019-02-13-11,31.56,41.23,17.31,28.5
2019-02-13-12,34.1,43.77,23.92,32.58
2019-02-13-13,35.63,46.32,25.45,35.12
2019-02-13-14,36.65,45.3,28.0,36.14
2019-02-13-15,36.65,44.28,29.01,39.7
2019-02-13-16,36.65,44.28,31.56,33.59
2019-02-13-17,35.63,44.79,30.54,31.05
2019-02-13-18,32.07,43.26,30.03,30.03
2019-02-13-19,25.45,41.74,27.49,26.47
2019-02-13-20,22.9,43.26,26.47,25.96
2019-02-13-21,20.87,44.28,24.94,23.92
2019-02-13-22,18.83,43.26,23.41,24.94
2019-02-13-23,15.78,44.28,24.94,26.98
2019-02-14-00,14.76,45.81,24.94,26.98
2019-02-14-01,10.69,47.85,23.92,24.43
2019-02-14-02,8.14,47.85,19.34,23.41
2019-02-14-03,9.16,46.83,21.38,18.83
2019-02-14-04,9.16,47.34,23.92,23.92
2019-02-14-05,7.13,46.83,24.94,23.41
2019-02-14-06,7.64,43.77,24.43,22.4
2019-02-14-07,7.64,40.72,20.36,18.83
2019-02-14-08,8.14,38.17,17.31,16.29
2019-02-14-09,8.65,39.19,17.31,19.34
2019-02-14-10,12.72,38.68,19.34,21.38
2019-02-14-11,17.31,39.7,18.32,22.4
2019-02-14-12,22.4,39.7,20.36,23.41
2019-02-14-13,23.92,40.21,21.89,24.43
2019-02-14-14,24.43,41.74,23.92,33.08
2019-02-14-15,23.92,43.26,25.45,37.67
2019-02-14-16,24.94,41.74,25.96,40.72
2019-02-14-17,23.92,38.68,25.96,41.23
2019-02-14-18,22.4,34.61,23.41,39.7
2019-02-14-19,21.89,32.58,25.45,36.65
2019-02-14-20,21.38,31.56,28.5,34.1
2019-02-14-21,20.87,31.05,28.5,34.1
2019-02-14-22,20.36,28.5,24.94,33.59
2019-02-14-23,16.8,29.01,22.9,34.1
2019-02-15-00,15.27,28.0,22.4,34.61
2019-02-15-01,16.8,25.96,20.36,31.05
2019-02-15-02,29.01,31.56,18.83,32.07
2019-02-15-03,32.58,35.63,19.85,32.07
2019-02-15-04,33.59,34.1,19.85,29.52
2019-02-15-05,31.56,33.08,15.78,30.54
2019-02-15-06,33.08,33.59,17.82,26.47
2019-02-15-07,29.52,30.03,15.78,18.83
2019-02-15-08,29.52,23.41,13.23,14.76
2019-02-15-09,31.05,22.4,18.32,16.29
2019-02-15-10,32.58,24.94,22.4,21.38
2019-02-15-11,33.59,24.43,30.54,27.49
2019-02-15-12,33.59,25.96,37.67,33.59
2019-02-15-13,35.12,28.0,41.23,38.68
2019-02-15-14,36.14,29.52,42.76,42.76
2019-02-15-15,36.65,31.05,44.79,45.3
2019-02-15-16,36.65,32.07,50.39,47.34
2019-02-15-17,36.14,34.61,50.9,40.72
2019-02-15-18,34.61,34.61,42.25,31.56
2019-02-15-19,32.58,32.58,34.1,28.5
2019-02-15-20,32.58,33.59,30.54,29.52
2019-02-15-21,32.58,33.59,31.05,30.03
2019-02-15-22,33.08,35.12,32.58,24.94
2019-02-15-23,32.07,35.12,35.12,19.34
2019-02-16-00,31.05,35.12,33.59,14.76
2019-02-16-01,29.52,36.14,32.07,13.74
2019-02-16-02,27.49,35.12,30.03,21.89
2019-02-16-03,28.0,34.61,29.01,31.05
2019-02-16-04,28.0,35.12,28.0,33.08
2019-02-16-05,29.01,39.7,26.98,32.58
2019-02-16-06,29.52,40.21,26.47,33.08
2019-02-16-07,28.0,39.19,28.0,33.08
2019-02-16-08,28.0,38.17,29.01,30.03
2019-02-16-09,30.54,37.16,24.94,28.0
2019-02-16-10,34.1,35.63,25.45,25.96
2019-02-16-11,36.14,33.59,23.92,26.47
2019-02-16-12,37.16,33.08,23.92,27.49
2019-02-16-13,37.67,33.08,22.9,30.54
