,北京,上海,福州,廈門
2019-07-18-14,82.0,12.0,16.0,13.0
2019-07-18-15,87.0,11.0,10.0,12.0
2019-07-18-16,81.0,11.0,11.0,13.0
2019-07-18-17,76.0,12.0,20.0,15.0
2019-07-18-18,70.0,12.0,17.0,13.0
2019-07-18-19,71.0,11.0,16.0,12.0
2019-07-18-20,70.0,11.0,17.0,12.0
2019-07-18-21,83.0,12.0,15.0,11.0
2019-07-18-22,92.0,10.0,15.0,11.0
2019-07-18-23,98.0,10.0,18.0,9.0
2019-07-19-00,88.0,9.0,19.0,6.0
2019-07-19-01,73.0,9.0,19.0,6.0
2019-07-19-02,64.0,10.0,20.0,8.0
2019-07-19-03,57.0,10.0,21.0,19.0
2019-07-19-04,52.0,8.0,18.0,5.0
2019-07-19-05,47.0,8.0,19.0,5.0
2019-07-19-06,44.0,10.0,20.0,7.0
2019-07-19-07,44.0,8.0,22.0,6.0
2019-07-19-08,46.0,9.0,19.0,8.0
2019-07-19-09,47.0,10.0,17.0,11.0
2019-07-19-10,50.0,12.0,18.0,18.0
2019-07-19-11,50.0,11.0,21.0,22.0
2019-07-19-12,56.0,11.0,22.0,33.0
2019-07-19-13,57.0,11.0,26.0,34.0
2019-07-19-14,60.0,9.0,20.0,27.0
2019-07-19-15,64.0,8.0,18.0,26.0
2019-07-19-16,67.0,8.0,20.0,26.0
2019-07-19-17,68.0,9.0,29.0,29.0
2019-07-19-18,66.0,10.0,24.0,34.0
2019-07-19-19,63.0,10.0,26.0,38.0
2019-07-19-20,60.0,9.0,26.0,41.0
2019-07-19-21,62.0,9.0,25.0,41.0
2019-07-19-22,60.0,7.0,30.0,43.0
2019-07-19-23,53.0,8.0,35.0,42.0
2019-07-20-00,49.0,8.0,38.0,35.0
2019-07-20-01,41.0,7.0,47.0,24.0
2019-07-20-02,34.0,8.0,56.0,23.0
2019-07-20-03,32.0,11.0,58.0,25.0
2019-07-20-04,33.0,13.0,61.0,30.0
2019-07-20-05,39.0,16.0,59.0,31.0
2019-07-20-06,41.0,18.0,57.0,30.0
2019-07-20-07,42.0,19.0,50.0,32.0
2019-07-20-08,50.0,20.0,51.0,33.0
2019-07-20-09,53.0,19.0,47.0,31.0
2019-07-20-10,54.0,17.0,47.0,32.0
2019-07-20-11,55.0,15.0,50.0,35.0
2019-07-20-12,62.0,18.0,52.0,38.0
2019-07-20-13,63.0,23.0,48.0,33.0
2019-07-20-14,67.0,21.0,45.0,31.0
2019-07-20-15,72.0,22.0,47.0,29.0
2019-07-20-16,68.0,24.0,21.0,21.0
2019-07-20-17,69.0,28.0,12.0,18.0
2019-07-20-18,72.0,32.0,12.0,19.0
2019-07-20-19,74.0,38.0,14.0,17.0
2019-07-20-20,76.0,40.0,14.0,19.0
2019-07-20-21,80.0,39.0,17.0,18.0
2019-07-20-22,79.0,42.0,19.0,17.0
2019-07-20-23,80.0,46.0,19.0,17.0
2019-07-21-00,80.0,40.0,22.0,16.0
2019-07-21-01,82.0,38.0,26.0,13.0
2019-07-21-02,86.0,42.0,24.0,14.0
2019-07-21-03,86.0,44.0,23.0,15.0
2019-07-21-04,87.0,51.0,23.0,15.0
2019-07-21-05,88.0,55.0,23.0,16.0
2019-07-21-06,87.0,59.0,23.0,16.0
2019-07-21-07,88.0,59.0,22.0,19.0
2019-07-21-08,93.0,52.0,22.0,21.0
2019-07-21-09,88.0,42.0,18.0,21.0
2019-07-21-10,80.0,33.0,12.0,19.0
2019-07-21-11,71.0,28.0,18.0,23.0
2019-07-21-12,61.0,27.0,20.0,26.0
2019-07-21-13,58.0,28.0,24.0,24.0
2019-07-21-14,50.0,29.0,27.0,17.0
2019-07-21-15,41.0,29.0,30.0,7.0
2019-07-21-16,44.0,28.0,27.0,7.0
2019-07-21-17,42.0,30.0,24.0,11.0
2019-07-21-18,38.0,28.0,21.0,10.0
2019-07-21-19,38.0,28.0,19.0,11.0
2019-07-21-20,40.0,29.0,12.0,11.0
2019-07-21-21,42.0,33.0,7.0,11.0
2019-07-21-22,45.0,35.0,8.0,12.0
2019-07-21-23,49.0,39.0,7.0,12.0
2019-07-22-00,53.0,40.0,7.0,13.0
2019-07-22-01,56.0,39.0,7.0,17.0
2019-07-22-02,61.0,36.0,7.0,20.0
2019-07-22-03,60.0,35.0,9.0,19.0
2019-07-22-04,57.0,35.0,9.0,20.0
2019-07-22-05,47.0,35.0,9.0,21.0
2019-07-22-06,43.0,32.0,10.0,25.0
2019-07-22-07,46.0,29.0,9.0,24.0
2019-07-22-08,56.0,26.0,11.0,25.0
2019-07-22-09,66.0,29.0,13.0,27.0
2019-07-22-10,77.0,29.0,12.0,27.0
2019-07-22-11,82.0,30.0,13.0,26.0
2019-07-22-12,95.0,31.0,9.0,19.0
2019-07-22-13,94.0,33.0,7.0,9.0
2019-07-22-14,105.0,34.0,8.0,6.0
2019-07-22-15,112.0,34.0,9.0,4.0
2019-07-22-16,120.0,31.0,10.0,6.0
2019-07-22-17,116.0,29.0,15.0,4.0
2019-07-22-18,116.0,28.0,16.0,4.0
2019-07-22-19,113.0,30.0,13.0,5.0
2019-07-22-20,117.0,28.0,12.0,6.0
2019-07-22-21,95.0,27.0,9.0,6.0
2019-07-22-22,70.0,26.0,8.0,7.0
2019-07-22-23,51.0,26.0,9.0,7.0
2019-07-23-00,39.0,22.0,11.0,8.0
2019-07-23-01,36.0,21.0,12.0,8.0
2019-07-23-02,36.0,19.0,11.0,8.0
2019-07-23-03,40.0,18.0,11.0,10.0
2019-07-23-04,39.0,17.0,10.0,9.0
2019-07-23-05,38.0,16.0,9.0,8.0
2019-07-23-06,39.0,17.0,9.0,11.0
2019-07-23-07,33.0,17.0,10.0,18.0
2019-07-23-08,25.0,16.0,12.0,24.0
2019-07-23-09,18.0,16.0,14.0,27.0
2019-07-23-10,13.0,19.0,15.0,24.0
2019-07-23-11,13.0,21.0,17.0,17.0
2019-07-23-12,13.0,25.0,17.0,10.0
2019-07-23-13,16.0,28.0,17.0,9.0
2019-07-23-14,17.0,30.0,15.0,9.0
2019-07-23-15,19.0,33.0,14.0,7.0
2019-07-23-16,21.0,33.0,16.0,7.0
2019-07-23-17,20.0,34.0,15.0,9.0
2019-07-23-18,20.0,31.0,18.0,11.0
2019-07-23-19,20.0,27.0,18.0,11.0
2019-07-23-20,20.0,26.0,18.0,11.0
2019-07-23-21,20.0,26.0,17.0,11.0
2019-07-23-22,24.0,25.0,16.0,9.0
2019-07-23-23,26.0,24.0,16.0,11.0
2019-07-24-00,25.0,23.0,17.0,11.0
2019-07-24-01,26.0,23.0,18.0,12.0
2019-07-24-02,25.0,24.0,22.0,17.0
2019-07-24-03,26.0,25.0,22.0,20.0
2019-07-24-04,29.0,27.0,22.0,20.0
2019-07-24-05,31.0,29.0,22.0,21.0
2019-07-24-06,30.0,30.0,23.0,22.0
2019-07-24-07,35.0,31.0,24.0,23.0
2019-07-24-08,45.0,36.0,25.0,27.0
2019-07-24-09,52.0,43.0,25.0,32.0
2019-07-24-10,54.0,44.0,26.0,27.0
2019-07-24-11,51.0,39.0,25.0,22.0
2019-07-24-12,42.0,32.0,22.0,18.0
2019-07-24-13,31.0,22.0,21.0,16.0
2019-07-24-14,31.0,21.0,19.0,14.0
2019-07-24-15,31.0,23.0,21.0,7.0
2019-07-24-16,29.0,24.0,22.0,7.0
2019-07-24-17,28.0,27.0,13.0,9.0
2019-07-24-18,30.0,32.0,11.0,6.0
2019-07-24-19,37.0,35.0,13.0,7.0
2019-07-24-20,43.0,40.0,15.0,7.0
2019-07-24-21,34.0,43.0,16.0,9.0
2019-07-24-22,29.0,39.0,18.0,10.0
2019-07-24-23,29.0,35.0,18.0,10.0
2019-07-25-00,26.0,31.0,18.0,11.0
2019-07-25-01,28.0,29.0,20.0,11.0
2019-07-25-02,24.0,32.0,22.0,9.0
2019-07-25-03,26.0,33.0,23.0,12.0
2019-07-25-04,22.0,35.0,23.0,12.0
2019-07-25-05,23.0,36.0,22.0,12.0
2019-07-25-06,24.0,38.0,23.0,11.0
2019-07-25-07,26.0,39.0,26.0,13.0
2019-07-25-08,25.0,39.0,24.0,18.0
2019-07-25-09,26.0,43.0,26.0,21.0
2019-07-25-10,25.0,43.0,28.0,19.0
2019-07-25-11,27.0,42.0,29.0,15.0
2019-07-25-12,26.0,38.0,28.0,15.0
2019-07-25-13,25.0,33.0,29.0,15.0
2019-07-25-14,27.0,29.0,27.0,12.0
2019-07-25-15,27.0,30.0,32.0,10.0
2019-07-25-16,26.0,27.0,27.0,9.0
2019-07-25-17,27.0,29.0,19.0,12.0
2019-07-25-18,27.0,35.0,18.0,13.0
2019-07-25-19,29.0,41.0,16.0,13.0
2019-07-25-20,20.0,43.0,16.0,12.0
2019-07-25-21,19.0,40.0,16.0,13.0
2019-07-25-22,17.0,40.0,15.0,14.0
2019-07-25-23,18.0,45.0,15.0,12.0
2019-07-26-00,16.0,46.0,16.0,12.0
2019-07-26-01,16.0,44.0,17.0,13.0
2019-07-26-02,16.0,46.0,19.0,13.0
2019-07-26-03,15.0,47.0,21.0,17.0
2019-07-26-04,14.0,47.0,21.0,17.0
2019-07-26-05,16.0,48.0,22.0,18.0
2019-07-26-06,16.0,48.0,22.0,20.0
2019-07-26-07,15.0,49.0,22.0,24.0
2019-07-26-08,16.0,52.0,21.0,27.0
2019-07-26-09,19.0,52.0,22.0,27.0
2019-07-26-10,29.0,46.0,24.0,24.0
2019-07-26-11,33.0,44.0,29.0,24.0
2019-07-26-12,39.0,43.0,31.0,24.0
2019-07-26-13,44.0,41.0,34.0,22.0
2019-07-26-14,45.0,41.0,38.0,23.0
2019-07-26-15,46.0,42.0,41.0,22.0
2019-07-26-16,43.0,41.0,33.0,25.0
2019-07-26-17,45.0,37.0,23.0,23.0
2019-07-26-18,53.0,38.0,18.0,15.0
2019-07-26-19,60.0,44.0,16.0,11.0
2019-07-26-20,65.0,50.0,18.0,11.0
2019-07-26-21,68.0,56.0,19.0,14.0
2019-07-26-22,75.0,63.0,19.0,14.0
2019-07-26-23,81.0,62.0,19.0,18.0
2019-07-27-00,94.0,54.0,20.0,18.0
2019-07-27-01,108.0,42.0,23.0,17.0
2019-07-27-02,112.0,33.0,24.0,18.0
2019-07-27-03,112.0,33.0,26.0,21.0
2019-07-27-04,113.0,31.0,26.0,23.0
2019-07-27-05,123.0,31.0,26.0,24.0
2019-07-27-06,131.0,34.0,27.0,25.0
2019-07-27-07,130.0,37.0,28.0,27.0
2019-07-27-08,138.0,40.0,33.0,31.0
2019-07-27-09,130.0,40.0,35.0,32.0
2019-07-27-10,123.0,41.0,39.0,44.0
2019-07-27-11,110.0,43.0,42.0,42.0
2019-07-27-12,90.0,45.0,44.0,36.0
2019-07-27-13,65.0,50.0,42.0,34.0
2019-07-27-14,58.0,54.0,36.0,29.0
2019-07-27-15,55.0,47.0,32.0,28.0
2019-07-27-16,59.0,27.0,17.0,24.0
2019-07-27-17,60.0,22.0,11.0,12.0
2019-07-27-18,53.0,25.0,10.0,9.0
2019-07-27-19,47.0,25.0,8.0,10.0
2019-07-27-20,35.0,26.0,8.0,11.0
2019-07-27-21,30.0,28.0,8.0,12.0
2019-07-27-22,32.0,28.0,10.0,10.0
2019-07-27-23,33.0,25.0,10.0,8.0
2019-07-28-00,36.0,21.0,11.0,8.0
2019-07-28-01,39.0,17.0,10.0,7.0
2019-07-28-02,50.0,17.0,10.0,6.0
2019-07-28-03,51.0,22.0,10.0,9.0
2019-07-28-04,53.0,25.0,11.0,12.0
2019-07-28-05,52.0,25.0,12.0,14.0
2019-07-28-06,54.0,23.0,11.0,18.0
2019-07-28-07,62.0,23.0,10.0,17.0
2019-07-28-08,68.0,22.0,12.0,21.0
2019-07-28-09,75.0,21.0,16.0,19.0
2019-07-28-10,79.0,20.0,15.0,22.0
2019-07-28-11,78.0,21.0,17.0,22.0
2019-07-28-12,78.0,22.0,19.0,18.0
2019-07-28-13,71.0,22.0,21.0,11.0
2019-07-28-14,65.0,23.0,26.0,11.0
2019-07-28-15,64.0,24.0,24.0,10.0
2019-07-28-16,60.0,23.0,22.0,9.0
2019-07-28-17,62.0,22.0,19.0,9.0
2019-07-28-18,60.0,20.0,29.0,9.0
2019-07-28-19,62.0,19.0,22.0,9.0
2019-07-28-20,45.0,19.0,19.0,7.0
2019-07-28-21,25.0,17.0,18.0,7.0
2019-07-28-22,17.0,14.0,17.0,8.0
2019-07-28-23,19.0,12.0,17.0,9.0
2019-07-29-00,18.0,10.0,17.0,8.0
2019-07-29-01,17.0,9.0,16.0,6.0
2019-07-29-02,13.0,8.0,18.0,7.0
2019-07-29-03,12.0,8.0,20.0,7.0
2019-07-29-04,7.0,8.0,20.0,6.0
2019-07-29-05,11.0,8.0,20.0,9.0
2019-07-29-06,14.0,9.0,20.0,9.0
2019-07-29-07,17.0,10.0,21.0,12.0
2019-07-29-08,17.0,13.0,22.0,17.0
2019-07-29-09,16.0,15.0,20.0,18.0
2019-07-29-10,17.0,17.0,23.0,17.0
2019-07-29-11,19.0,18.0,24.0,16.0
2019-07-29-12,17.0,22.0,22.0,13.0
2019-07-29-13,16.0,24.0,18.0,12.0
2019-07-29-14,17.0,25.0,16.0,14.0
2019-07-29-15,11.0,26.0,16.0,15.0
2019-07-29-16,9.0,27.0,14.0,14.0
2019-07-29-17,8.0,25.0,10.0,13.0
2019-07-29-18,6.0,23.0,11.0,11.0
2019-07-29-19,9.0,18.0,10.0,10.0
2019-07-29-20,11.0,16.0,8.0,9.0
2019-07-29-21,14.0,15.0,7.0,8.0
2019-07-29-22,18.0,13.0,8.0,9.0
2019-07-29-23,22.0,12.0,7.0,10.0
2019-07-30-00,25.0,10.0,8.0,10.0
2019-07-30-01,26.0,10.0,10.0,15.0
2019-07-30-02,23.0,10.0,11.0,16.0
2019-07-30-03,23.0,9.0,11.0,14.0
2019-07-30-04,24.0,9.0,13.0,17.0
2019-07-30-05,25.0,8.0,14.0,20.0
2019-07-30-06,25.0,8.0,13.0,22.0
2019-07-30-07,27.0,8.0,13.0,24.0
2019-07-30-08,30.0,8.0,16.0,26.0
2019-07-30-09,34.0,8.0,19.0,23.0
2019-07-30-10,36.0,9.0,22.0,26.0
2019-07-30-11,35.0,14.0,21.0,17.0
2019-07-30-12,34.0,18.0,19.0,12.0
2019-07-30-13,31.0,22.0,16.0,12.0
2019-07-30-14,25.0,28.0,17.0,8.0
2019-07-30-15,21.0,27.0,18.0,10.0
2019-07-30-16,24.0,28.0,17.0,13.0
2019-07-30-17,26.0,25.0,16.0,13.0
2019-07-30-18,27.0,24.0,14.0,13.0
2019-07-30-19,30.0,20.0,13.0,15.0
2019-07-30-20,28.0,17.0,14.0,12.0
2019-07-30-21,27.0,14.0,11.0,11.0
2019-07-30-22,25.0,12.0,8.0,14.0
2019-07-30-23,25.0,11.0,7.0,19.0
2019-07-31-00,24.0,10.0,6.0,23.0
2019-07-31-01,22.0,10.0,6.0,23.0
2019-07-31-02,21.0,10.0,6.0,21.0
2019-07-31-03,22.0,8.0,8.0,19.0
2019-07-31-04,23.0,7.0,7.0,20.0
2019-07-31-05,20.0,8.0,7.0,21.0
2019-07-31-06,22.0,8.0,5.0,27.0
2019-07-31-07,22.0,9.0,5.0,27.0
2019-07-31-08,22.0,11.0,5.0,30.0
2019-07-31-09,25.0,9.0,6.0,30.0
2019-07-31-10,21.0,10.0,9.0,31.0
2019-07-31-11,21.0,13.0,10.0,34.0
2019-07-31-12,18.0,16.0,10.0,30.0
2019-07-31-13,19.0,17.0,12.0,24.0
2019-07-31-14,18.0,17.0,15.0,24.0
2019-07-31-15,18.0,17.0,13.0,19.0
2019-07-31-16,18.0,17.0,9.0,14.0
2019-07-31-17,21.0,16.0,8.0,13.0
2019-07-31-18,21.0,15.0,7.0,12.0
2019-07-31-19,21.0,14.0,6.0,18.0
2019-07-31-20,24.0,12.0,4.0,14.0
2019-07-31-21,25.0,10.0,2.0,11.0
2019-07-31-22,26.0,9.0,2.0,10.0
2019-07-31-23,27.0,10.0,2.0,7.0
2019-08-01-00,26.0,7.0,3.0,6.0
2019-08-01-01,26.0,6.0,3.0,7.0
2019-08-01-02,22.0,7.0,3.0,7.0
2019-08-01-03,19.0,7.0,3.0,9.0
2019-08-01-04,20.0,7.0,3.0,9.0
2019-08-01-05,22.0,6.0,2.0,8.0
2019-08-01-06,26.0,7.0,2.0,8.0
2019-08-01-07,27.0,8.0,4.0,7.0
2019-08-01-08,24.0,7.0,4.0,7.0
2019-08-01-09,25.0,8.0,3.0,9.0
2019-08-01-10,24.0,8.0,5.0,7.0
2019-08-01-11,26.0,10.0,10.0,6.0
2019-08-01-12,25.0,11.0,14.0,7.0
2019-08-01-13,24.0,11.0,13.0,6.0
2019-08-01-14,24.0,11.0,13.0,8.0
2019-08-01-15,23.0,12.0,11.0,6.0
2019-08-01-16,23.0,14.0,11.0,8.0
2019-08-01-17,22.0,13.0,12.0,7.0
2019-08-01-18,22.0,11.0,12.0,9.0
2019-08-01-19,22.0,11.0,11.0,8.0
2019-08-01-20,22.0,9.0,9.0,19.0
2019-08-01-21,26.0,10.0,6.0,15.0
2019-08-01-22,34.0,9.0,5.0,6.0
2019-08-01-23,41.0,8.0,5.0,5.0
2019-08-02-00,40.0,7.0,8.0,5.0
2019-08-02-01,50.0,5.0,8.0,6.0
2019-08-02-02,57.0,7.0,9.0,4.0
2019-08-02-03,59.0,7.0,9.0,3.0
2019-08-02-04,36.0,6.0,9.0,5.0
2019-08-02-05,22.0,6.0,9.0,4.0
2019-08-02-06,20.0,6.0,8.0,5.0
2019-08-02-07,22.0,8.0,8.0,5.0
2019-08-02-08,23.0,9.0,8.0,9.0
2019-08-02-09,20.0,10.0,8.0,9.0
2019-08-02-10,22.0,10.0,8.0,6.0
2019-08-02-11,25.0,10.0,9.0,6.0
2019-08-02-12,26.0,10.0,9.0,7.0
2019-08-02-13,28.0,9.0,8.0,7.0
2019-08-02-14,27.0,10.0,7.0,8.0
2019-08-02-15,25.0,10.0,5.0,9.0
2019-08-02-16,25.0,9.0,6.0,12.0
2019-08-02-17,24.0,9.0,6.0,17.0
2019-08-02-18,25.0,10.0,6.0,18.0
2019-08-02-19,24.0,7.0,6.0,16.0
2019-08-02-20,26.0,8.0,4.0,13.0
2019-08-02-21,29.0,8.0,3.0,11.0
2019-08-02-22,32.0,7.0,3.0,11.0
2019-08-02-23,33.0,8.0,3.0,15.0
2019-08-03-00,34.0,8.0,4.0,12.0
2019-08-03-01,35.0,8.0,6.0,12.0
2019-08-03-02,33.0,9.0,6.0,10.0
2019-08-03-03,34.0,10.0,5.0,8.0
2019-08-03-04,36.0,11.0,5.0,9.0
2019-08-03-05,38.0,12.0,6.0,8.0
2019-08-03-06,35.0,13.0,6.0,9.0
2019-08-03-07,37.0,17.0,7.0,8.0
2019-08-03-08,42.0,18.0,6.0,6.0
2019-08-03-09,49.0,20.0,6.0,5.0
2019-08-03-10,53.0,21.0,9.0,7.0
2019-08-03-11,51.0,19.0,10.0,8.0
2019-08-03-12,43.0,15.0,9.0,10.0
2019-08-03-13,42.0,13.0,11.0,12.0
2019-08-03-14,41.0,10.0,10.0,9.0
2019-08-03-15,35.0,13.0,11.0,7.0
2019-08-03-16,30.0,14.0,11.0,7.0
2019-08-03-17,26.0,12.0,10.0,10.0
2019-08-03-18,25.0,12.0,10.0,9.0
2019-08-03-19,23.0,10.0,10.0,11.0
2019-08-03-20,22.0,11.0,9.0,10.0
2019-08-03-21,22.0,10.0,8.0,10.0
2019-08-03-22,23.0,9.0,7.0,11.0
2019-08-03-23,24.0,8.0,7.0,12.0
2019-08-04-00,23.0,6.0,6.0,11.0
2019-08-04-01,24.0,5.0,6.0,10.0
2019-08-04-02,28.0,5.0,7.0,9.0
2019-08-04-03,30.0,4.0,9.0,10.0
2019-08-04-04,32.0,3.0,9.0,11.0
2019-08-04-05,34.0,3.0,11.0,14.0
2019-08-04-06,34.0,4.0,11.0,15.0
2019-08-04-07,37.0,4.0,11.0,15.0
2019-08-04-08,40.0,8.0,9.0,15.0
2019-08-04-09,39.0,7.0,8.0,15.0
2019-08-04-10,36.0,6.0,9.0,15.0
2019-08-04-11,38.0,7.0,11.0,16.0
2019-08-04-12,40.0,7.0,13.0,18.0
2019-08-04-13,37.0,7.0,13.0,19.0
2019-08-04-14,35.0,6.0,12.0,16.0
2019-08-04-15,39.0,6.0,13.0,16.0
2019-08-04-16,41.0,5.0,14.0,17.0
2019-08-04-17,40.0,5.0,12.0,14.0
2019-08-04-18,52.0,5.0,12.0,11.0
2019-08-04-19,59.0,7.0,10.0,12.0
2019-08-04-20,51.0,8.0,9.0,11.0
2019-08-04-21,44.0,9.0,7.0,11.0
2019-08-04-22,49.0,8.0,7.0,11.0
2019-08-04-23,49.0,8.0,7.0,11.0
2019-08-05-00,47.0,8.0,7.0,12.0
2019-08-05-01,41.0,8.0,7.0,14.0
2019-08-05-02,40.0,7.0,6.0,14.0
2019-08-05-03,32.0,5.0,6.0,12.0
2019-08-05-04,35.0,7.0,6.0,11.0
2019-08-05-05,29.0,5.0,8.0,10.0
2019-08-05-06,15.0,5.0,8.0,10.0
2019-08-05-07,14.0,7.0,9.0,8.0
2019-08-05-09,22.0,8.0,9.0,7.0
2019-08-05-10,19.0,8.0,8.0,10.0
2019-08-05-11,15.0,9.0,9.0,11.0
2019-08-05-12,19.0,13.0,9.0,13.0
2019-08-05-13,23.0,10.0,9.0,12.0
2019-08-05-15,33.0,10.0,9.0,10.0
2019-08-05-16,33.0,11.0,9.0,10.0
2019-08-05-17,36.0,12.0,9.0,10.0
2019-08-05-18,38.0,9.0,8.0,14.0
2019-08-05-19,42.0,11.0,13.0,28.0
2019-08-05-20,40.0,9.0,5.0,11.0
2019-08-05-21,37.0,10.0,4.0,9.0
2019-08-05-22,38.0,12.0,4.0,9.0
2019-08-05-23,42.0,14.0,5.0,7.0
2019-08-06-00,38.0,13.0,5.0,8.0
2019-08-06-01,41.0,11.0,5.0,7.0
2019-08-06-02,43.0,11.0,5.0,7.0
2019-08-06-03,43.0,10.0,5.0,7.0
2019-08-06-04,42.0,12.0,4.0,6.0
2019-08-06-05,42.0,12.0,5.0,6.0
2019-08-06-06,44.0,11.0,5.0,6.0
2019-08-06-07,43.0,12.0,4.0,7.0
2019-08-06-10,56.0,16.0,8.0,10.0
2019-08-06-11,53.0,16.0,9.0,8.0
2019-08-06-12,54.0,18.0,10.0,8.0
2019-08-06-13,48.0,20.0,9.0,12.0
2019-08-06-14,43.0,23.0,9.0,10.0
2019-08-06-15,41.0,22.0,8.0,9.0
2019-08-06-16,41.0,20.0,6.0,10.0
2019-08-06-17,42.0,18.0,7.0,10.0
2019-08-06-18,41.0,18.0,8.0,10.0
2019-08-06-19,41.0,19.0,10.0,8.0
2019-08-06-20,41.0,19.0,11.0,8.0
2019-08-06-21,45.0,24.0,11.0,9.0
2019-08-06-22,50.0,27.0,11.0,10.0
2019-08-06-23,48.0,27.0,14.0,11.0
2019-08-07-00,41.0,28.0,14.0,10.0
2019-08-07-01,24.0,27.0,12.0,12.0
2019-08-07-02,12.0,28.0,12.0,10.0
2019-08-07-03,13.0,28.0,15.0,12.0
2019-08-07-04,16.0,27.0,17.0,13.0
2019-08-07-05,18.0,26.0,19.0,13.0
2019-08-07-06,18.0,29.0,18.0,15.0
2019-08-07-07,16.0,31.0,19.0,16.0
2019-08-07-08,16.0,30.0,23.0,18.0
2019-08-07-10,17.0,25.0,29.0,23.0
2019-08-07-11,15.0,26.0,31.0,26.0
2019-08-07-12,16.0,26.0,31.0,29.0
2019-08-07-13,15.0,27.0,27.0,30.0
2019-08-07-14,16.0,27.0,24.0,32.0
2019-08-07-15,17.0,20.0,23.0,29.0
2019-08-07-16,17.0,20.0,19.0,27.0
2019-08-07-17,15.0,19.0,16.0,31.0
2019-08-07-18,17.0,20.0,14.0,31.0
2019-08-07-19,19.0,21.0,13.0,29.0
2019-08-07-20,21.0,20.0,8.0,23.0
2019-08-07-21,23.0,19.0,7.0,25.0
2019-08-07-22,26.0,21.0,7.0,22.0
2019-08-07-23,19.0,20.0,8.0,18.0
2019-08-08-00,18.0,19.0,8.0,17.0
2019-08-08-01,25.0,15.0,9.0,10.0
2019-08-08-02,27.0,12.0,9.0,9.0
2019-08-08-03,27.0,9.0,8.0,11.0
2019-08-08-04,27.0,10.0,9.0,14.0
2019-08-08-05,25.0,9.0,9.0,13.0
2019-08-08-06,27.0,8.0,8.0,15.0
2019-08-08-07,29.0,8.0,9.0,17.0
2019-08-08-08,36.0,9.0,11.0,13.0
2019-08-08-09,41.0,9.0,11.0,12.0
2019-08-08-10,47.0,10.0,11.0,10.0
2019-08-08-11,41.0,12.0,12.0,12.0
2019-08-08-12,36.0,13.0,13.0,12.0
2019-08-08-13,34.0,12.0,13.0,11.0
2019-08-08-14,34.0,16.0,14.0,11.0
2019-08-08-15,34.0,13.0,14.0,10.0
2019-08-08-16,31.0,14.0,15.0,9.0
2019-08-08-17,30.0,13.0,13.0,11.0
2019-08-08-18,30.0,13.0,8.0,11.0
2019-08-08-19,31.0,13.0,8.0,14.0
2019-08-08-20,32.0,13.0,7.0,13.0
2019-08-08-21,34.0,13.0,7.0,11.0
2019-08-08-22,40.0,12.0,9.0,8.0
2019-08-08-23,44.0,12.0,9.0,8.0
2019-08-09-00,45.0,12.0,9.0,7.0
2019-08-09-01,50.0,10.0,7.0,6.0
2019-08-09-02,52.0,12.0,6.0,5.0
2019-08-09-03,57.0,12.0,7.0,9.0
2019-08-09-04,61.0,11.0,7.0,10.0
2019-08-09-05,60.0,11.0,7.0,11.0
2019-08-09-06,62.0,10.0,6.0,11.0
2019-08-09-07,62.0,9.0,5.0,12.0
2019-08-09-08,60.0,10.0,5.0,13.0
2019-08-09-09,58.0,13.0,6.0,14.0
2019-08-09-10,54.0,14.0,6.0,14.0
2019-08-09-11,50.0,15.0,7.0,17.0
2019-08-09-12,44.0,15.0,8.0,14.0
2019-08-09-13,43.0,16.0,7.0,9.0
2019-08-09-14,43.0,14.0,6.0,9.0
2019-08-09-15,43.0,14.0,8.0,9.0
2019-08-09-16,42.0,14.0,8.0,7.0
2019-08-09-17,25.0,11.0,9.0,10.0
2019-08-09-19,17.0,8.0,9.0,18.0
2019-08-09-20,11.0,6.0,8.0,19.0
2019-08-09-21,14.0,7.0,7.0,18.0
2019-08-09-23,15.0,7.0,5.0,13.0
2019-08-10-00,15.0,6.0,4.0,12.0
2019-08-10-01,15.0,8.0,3.0,13.0
2019-08-10-02,16.0,8.0,4.0,14.0
2019-08-10-03,19.0,8.0,3.0,15.0
2019-08-10-04,18.0,8.0,3.0,16.0
2019-08-10-05,22.0,8.0,4.0,18.0
2019-08-10-06,21.0,8.0,5.0,17.0
2019-08-10-07,21.0,7.0,8.0,15.0
2019-08-10-08,19.0,10.0,11.0,18.0
2019-08-10-09,18.0,12.0,14.0,19.0
2019-08-10-10,18.0,12.0,19.0,20.0
2019-08-10-11,22.0,14.0,20.0,21.0
2019-08-10-12,29.0,16.0,19.0,20.0
2019-08-10-14,29.0,10.0,12.0,17.0
2019-08-10-15,30.0,9.0,12.0,18.0
2019-08-10-16,31.0,9.0,14.0,19.0
2019-08-10-17,27.0,17.0,15.0,30.0
2019-08-10-18,26.0,15.0,14.0,37.0
2019-08-10-19,22.0,18.0,15.0,28.0
2019-08-10-20,24.0,18.0,18.0,28.0
2019-08-10-21,24.0,17.0,17.0,32.0
2019-08-10-22,24.0,15.0,18.0,33.0
2019-08-10-23,25.0,11.0,19.0,35.0
2019-08-11-00,26.0,8.0,23.0,35.0
2019-08-11-01,28.0,7.0,21.0,31.0
2019-08-11-02,27.0,8.0,22.0,30.0
2019-08-11-03,23.0,5.0,23.0,27.0
2019-08-11-04,18.0,4.0,24.0,24.0
